Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW12,OUT035,2477.8836871802746
FDL51,OUT017,3660.3020105043324
NCY42,OUT027,3028.0377084251068
FDR07,OUT017,1541.7002657117089
FDN40,OUT045,2470.8740576270416
FDB35,OUT027,2696.452576013254
FDA22,OUT017,2555.064237143449
NCL06,OUT046,4140.605118957815
FDI35,OUT013,3060.8851497238215
NCW42,OUT045,3736.130741703467
NCX06,OUT049,2988.8501365231164
FDC37,OUT027,2893.3335556272127
FDZ14,OUT018,1948.3874207393671
DRG49,OUT049,3887.398797267899
NCG06,OUT045,4083.259451298297
DRC36,OUT045,2887.57047728981
FDV21,OUT019,280.9243108454997
FDB53,OUT046,2501.861677728726
DRP47,OUT019,573.239458276551
FDA14,OUT013,2460.7701856913045
DRC24,OUT035,2529.7091295927717
FDW21,OUT018,1621.359076529959
NCH29,OUT046,1543.8547811831575
FDU58,OUT013,3113.6427637765096
FDY27,OUT017,2893.5917243481895
FDV56,OUT035,1658.067520141365
FDT59,OUT046,3800.8912912739024
FDB23,OUT046,3743.0841642895725
FDR49,OUT045,756.1620408002674
FDB03,OUT010,575.0416356249414
FDN39,OUT045,2634.956053855494
FDX02,OUT027,5852.14295824548
FDQ16,OUT027,2889.473378928483
FDU35,OUT018,1558.4115163028637
NCT29,OUT013,2034.4656479163648
FDZ27,OUT046,783.866617902903
FDN57,OUT017,2054.355860757118
FDA03,OUT018,2428.3755499795852
FDZ36,OUT045,3136.3929014408773
NCU05,OUT013,1403.773040358105
FDT39,OUT018,2376.666198744016
FDK60,OUT017,1542.8951210920518
FDZ25,OUT017,2788.464920780171
FDG12,OUT046,2055.403604363021
DRB01,OUT019,502.271725700354
NCC43,OUT027,5851.617892192286
FDX13,OUT019,571.0890282793587
FDM22,OUT049,863.7408085002086
FDJ03,OUT027,1089.9100759201788
FDU14,OUT018,3780.9481363724453
FDB33,OUT010,380.00602492618
FDP27,OUT046,3141.6217540967805
FDO38,OUT010,160.81509176466267
FDE28,OUT027,5851.617892192286
FDO27,OUT035,1523.126570736476
DRL23,OUT027,2885.207253842362
FDS28,OUT046,961.0858991851798
FDX24,OUT013,1464.5847581421574
FDZ02,OUT035,1540.7533271271323
FDL46,OUT045,1917.2446386639247
FDS60,OUT027,4746.712888207451
NCO06,OUT017,592.3621303221265
FDO16,OUT035,1354.0117653946215
FDC60,OUT049,1360.5536605971936
FDA48,OUT018,3420.293115693847
FDZ36,OUT027,5128.586745790662
FDK27,OUT045,2004.146566145145
FDW23,OUT018,604.1835312395751
FDM14,OUT018,1676.7219931272807
FDM14,OUT013,1649.8617204762638
FDW60,OUT018,2796.9508440891173
FDE21,OUT013,1932.4644517754127
NCM42,OUT035,1659.300330513476
FDY59,OUT010,228.4663451221426
DRI49,OUT049,1305.7970913644745
FDT28,OUT019,364.6783863170565
FDQ22,OUT018,606.536773139237
FDR60,OUT049,1267.2444276353892
FDC50,OUT019,236.78026839150186
FDV24,OUT013,2405.510917788135
DRF48,OUT010,489.47949534493193
FDQ47,OUT046,633.2037657099506
DRN36,OUT049,1537.7061960172525
NCY06,OUT035,2036.556000209487
FDE52,OUT035,1384.0849784045106
NCB54,OUT045,2020.240609091128
NCF31,OUT035,2492.5891821431997
FDJ08,OUT027,5161.618142195402
NCC07,OUT017,1648.6416048709625
NCD19,OUT027,1262.4953661279665
FDL46,OUT049,1992.1220023662295
FDM20,OUT045,3972.3949469927525
NCI06,OUT010,448.5906548916231
DRM11,OUT035,4232.551431146012
NCH07,OUT018,2502.7841721980544
FDS23,OUT013,2054.3627384331144
FDO49,OUT018,761.1763023766838
FDS35,OUT049,1064.383153769758
DRK39,OUT045,1335.686055904406
DRI39,OUT049,901.0369859657428
FDV04,OUT017,2540.863849110996
NCN14,OUT035,3031.847295420874
FDH08,OUT013,3721.9255499304604
FDS20,OUT046,3158.809407151947
FDV40,OUT049,1144.55001240791
FDZ48,OUT010,258.4199573935556
FDS24,OUT027,2556.009194380187
FDK44,OUT049,2856.1033445100634
FDS48,OUT045,2524.187388763962
FDK26,OUT010,491.4069077947481
FDD23,OUT045,3118.95966367027
NCH54,OUT017,2615.6201656298244
NCP14,OUT010,241.23454454240704
FDM60,OUT010,131.22581069398439
FDV24,OUT017,2452.5577347856356
FDH08,OUT018,3495.558815670775
FDS12,OUT027,3005.5887076644317
FDR39,OUT027,4833.639460588853
FDP12,OUT027,1011.2281361076081
DRF60,OUT027,5852.14295824548
FDC09,OUT035,1647.4259360582664
FDF50,OUT018,3016.231179371218
FDG28,OUT035,3966.5224831921273
NCE19,OUT017,869.5003905811533
NCM53,OUT010,250.99118409072653
NCN18,OUT049,1720.8631342112976
FDF32,OUT035,3110.0057920972677
FDF11,OUT013,3853.8582084126597
DRI59,OUT049,3701.5046882682304
NCG54,OUT035,2800.459337994567
FDM44,OUT046,1638.933935657584
FDT57,OUT018,3543.1907251015264
FDV24,OUT046,2448.2791952483744
FDI50,OUT019,572.4055791406712
FDS09,OUT035,772.5387172037978
NCC31,OUT027,4099.445075637465
FDQ07,OUT019,574.5560091378634
FDC22,OUT017,3121.122283865463
FDZ56,OUT046,2770.248831744874
FDZ40,OUT019,131.22581069398439
FDS46,OUT027,2937.4108704680725
DRD24,OUT045,2071.629368986435
FDV45,OUT017,3089.8929139737647
FDL26,OUT045,2537.285524147868
FDA56,OUT018,1951.5818423375274
FDN27,OUT046,1973.982781824265
FDM20,OUT049,3896.5906998397195
FDO16,OUT017,1335.1426440310581
FDL03,OUT035,3003.292250986814
FDE58,OUT046,1965.4349790379608
FDI02,OUT027,2926.700520042523
NCC55,OUT019,131.22581069398439
FDR03,OUT018,3199.5773034162376
FDB14,OUT017,1448.7306991917583
FDR45,OUT013,3864.3820086790065
NCN07,OUT017,2044.679170243715
FDM51,OUT019,248.22293118984214
FDT52,OUT027,5851.617892192286
FDL26,OUT046,2513.0822257350883
NCZ42,OUT046,3902.028901879683
DRI47,OUT019,363.3661326642407
FDW40,OUT013,2101.805831953386
FDN34,OUT046,2788.383833746128
FDS01,OUT035,2920.943744673292
NCG55,OUT045,1917.0653229551492
FDC11,OUT035,1358.7428021067103
FDX35,OUT018,3487.1934147389493
NCB06,OUT046,2600.0068680508716
FDR09,OUT019,573.239458276551
FDC53,OUT017,1542.803259074325
FDY45,OUT013,4117.421040621051
FDA22,OUT010,385.85274788741583
FDE02,OUT035,1522.2740041450786
FDW21,OUT045,1635.650992871935
FDV34,OUT046,1185.8979064439536
FDS59,OUT049,1656.1776098708094
NCW17,OUT017,2035.0996810609759
NCK54,OUT046,1961.9411725549412
FDG17,OUT019,572.4055791406712
FDG35,OUT017,2836.051816129502
FDD08,OUT010,131.22581069398439
NCO07,OUT017,3644.4690707642103
FDJ10,OUT010,280.7489022818125
FDW36,OUT017,1646.5700088998221
FDW21,OUT010,240.08490937324015
FDY19,OUT017,1922.044249829916
DRE03,OUT013,823.7288507363575
NCC55,OUT049,637.9670860180174
FDH52,OUT010,136.25609690471921
FDO09,OUT017,4132.129041556395
FDU43,OUT045,3940.2599085576817
FDX09,OUT010,421.21688917119445
FDH40,OUT019,200.5428133982581
FDW58,OUT017,1645.4517470477394
FDC47,OUT017,3830.03999979806
NCR41,OUT035,1502.603899101423
DRG49,OUT035,3967.1395835781905
FDC52,OUT027,4079.4127404454507
FDY13,OUT046,1194.2618756841136
FDY35,OUT013,722.8989127492181
FDI35,OUT017,3104.740923374506
NCU18,OUT049,2126.343469484802
FDY33,OUT018,2508.2508496633004
FDC15,OUT027,4191.534144876311
FDU01,OUT049,3057.6330982850095
NCU42,OUT046,2770.8308832244247
NCV29,OUT018,2800.3901223552475
NCY30,OUT017,3033.0756993979658
FDQ46,OUT049,1738.064461760403
FDG58,OUT027,4099.445075637465
FDK33,OUT017,3658.7654393468197
NCD07,OUT045,1904.879761494396
NCX29,OUT027,4020.039460779815
NCT42,OUT013,2412.8000616933523
DRN59,OUT035,753.6248227597645
FDI44,OUT035,1273.0194402293362
FDA45,OUT049,2844.5082725901416
FDP31,OUT045,1059.910878462413
FDY01,OUT046,1953.7299974020225
FDT09,OUT018,1994.9456154681702
DRH03,OUT027,2816.5621068143164
FDA36,OUT018,3044.0170116854497
NCF31,OUT017,2478.416295969272
FDG14,OUT049,2461.3977863019713
FDG28,OUT027,5851.617892192286
FDU14,OUT049,4054.796287523521
FDY47,OUT019,286.4165205727127
FDI56,OUT049,1380.106379266233
DRD01,OUT013,1028.8905117034792
FDM22,OUT046,957.592696481007
FDH33,OUT013,715.1396055239346
DRZ24,OUT013,1947.8802960272467
NCQ38,OUT046,1648.4329652178549
FDO16,OUT027,2334.8280913751178
FDU07,OUT027,4053.8930532411628
NCB07,OUT013,2982.7920141593936
FDU48,OUT045,2048.702864868356
NCM43,OUT045,2639.972575131889
FDR31,OUT010,362.97616635464806
DRK49,OUT018,610.214992114021
NCI30,OUT010,575.0416356249414
DRD60,OUT017,3055.8663921376183
NCG19,OUT046,3849.4919099734734
FDH12,OUT035,1647.181482381254
FDM32,OUT035,1440.2099269986954
FDM27,OUT035,2546.450560585752
NCU53,OUT027,4270.918179581403
NCQ18,OUT046,1569.5378060219662
FDS10,OUT013,2893.247226327594
FDB33,OUT027,4191.534144876311
FDI12,OUT013,1423.4226823341291
NCW42,OUT013,3596.710922172917
NCC06,OUT018,1981.6064351767802
FDW02,OUT017,2013.774097475343
NCD43,OUT017,1648.0607622828886
FDM57,OUT018,1337.4050220068473
FDA58,OUT017,3889.30973123272
FDK56,OUT046,3154.8140510723083
FDP52,OUT045,3862.3235758918813
FDW20,OUT018,1965.3774923275944
FDS52,OUT049,1615.6713690673776
NCT29,OUT018,1943.0710641163214
NCL54,OUT013,2883.5380057891166
FDC05,OUT045,3093.9120574299145
FDF34,OUT035,3095.330441575251
FDP03,OUT027,3001.563801641102
FDD32,OUT010,192.7464601363188
FDZ10,OUT045,2036.016916825142
FDZ40,OUT035,867.2801830817319
FDD51,OUT018,620.5864265127732
NCY30,OUT019,429.24601937049664
FDP58,OUT017,3680.147447167613
FDV49,OUT017,4209.968476810303
FDY24,OUT019,131.22581069398439
NCO55,OUT017,1653.0335810336405
FDR13,OUT017,1910.205185638472
FDS51,OUT017,995.3735365638536
FDP26,OUT045,1646.8569940668472
NCB54,OUT027,3006.953690260447
FDF32,OUT017,3065.8224467722966
FDN31,OUT018,3026.3876461490863
DRM48,OUT017,592.3621303221265
FDN20,OUT049,2746.9902892601217
DRL01,OUT046,3809.6580986002077
FDV56,OUT049,1649.3851851591537
DRH13,OUT027,2889.439060352842
FDA03,OUT017,2516.342713436542
FDF47,OUT027,5852.14295824548
FDX32,OUT046,2516.920122245029
FDX57,OUT049,1535.2208374896888
NCA30,OUT045,3012.03596524848
FDO49,OUT013,825.6849673874727
FDL04,OUT019,249.09673785350722
DRM48,OUT035,597.8247167347437
FDR16,OUT013,3531.6863113062095
NCC19,OUT018,3019.1553980101
NCE42,OUT045,3889.2589609258307
FDY24,OUT017,868.1517872499905
FDH19,OUT049,2828.8420869686315
FDJ46,OUT013,2860.0966588655556
FDN45,OUT010,573.7250847636288
FDY08,OUT035,2044.693790734315
FDZ37,OUT035,1364.6418914136195
NCT30,OUT045,760.1696212918702
DRY23,OUT018,614.1112132167408
NCZ30,OUT018,1948.841058351935
FDC44,OUT018,1849.5303210094996
FDB45,OUT035,1645.4517470477394
FDY04,OUT013,2563.8772756712146
FDM27,OUT046,2591.1610217574616
FDZ43,OUT017,3920.4802221154973
FDT39,OUT019,366.35323913424065
NCC06,OUT019,284.1055974965336
FDL15,OUT027,4098.880650641691
FDL57,OUT017,4083.370874614532
FDU08,OUT046,1558.8339226695646
FDK40,OUT017,4201.144125959254
FDQ12,OUT010,571.731378100183
FDS48,OUT017,2512.3866555021687
FDP09,OUT045,3649.6692197341185
FDW21,OUT049,1564.2748869501331
FDY25,OUT035,3068.572868944876
DRE13,OUT017,1358.2446267510622
FDV43,OUT019,131.22581069398439
FDD22,OUT045,1736.116596348062
FDM46,OUT019,235.6507364389933
NCO30,OUT010,477.62786911473876
FDM25,OUT046,2880.619330395308
NCN41,OUT049,2059.4291163669823
FDU24,OUT045,1455.3957653730424
FDZ50,OUT046,3150.8661867386927
FDP45,OUT013,4021.5439645523825
NCM54,OUT045,2029.5185591685638
FDW10,OUT019,420.6537848810154
FDP20,OUT017,2033.5438893058745
FDK32,OUT046,2519.943767960108
FDN52,OUT049,1363.308717579368
FDM58,OUT045,1721.9978634736344
FDZ46,OUT027,2920.066643871886
NCA18,OUT018,1860.4237104807353
FDD35,OUT046,2061.9179966639076
NCK31,OUT035,759.654725160827
FDI40,OUT027,2850.69464146223
FDT50,OUT019,237.90317041560098
NCT06,OUT046,2614.7916179709937
FDT31,OUT035,3028.5540527214866
FDT45,OUT049,863.7408085002086
FDT13,OUT045,3121.44559762199
FDO50,OUT045,1387.9591103333867
NCU18,OUT010,280.03219437687034
NCR54,OUT049,3075.4673125163617
NCO18,OUT018,2802.942280624157
FDU09,OUT045,872.1834181764254
FDT13,OUT018,3028.5052323200084
FDE09,OUT046,1743.492397169842
NCK53,OUT019,248.22293118984214
FDG45,OUT049,3594.887833623985
DRH15,OUT035,669.583262714974
FDO21,OUT019,572.4055791406712
FDD14,OUT027,5128.126461970437
FDC09,OUT046,1647.926134411863
FDH45,OUT027,1023.8035537434723
FDV32,OUT046,1134.8338029312592
FDG12,OUT035,1947.8477776285013
FDS32,OUT013,2077.773243177125
NCL55,OUT018,3725.1573262086304
DRE01,OUT035,3967.009016772823
DRE15,OUT049,1271.892746391841
NCL42,OUT045,3942.83946191916
FDP31,OUT013,1231.949131036234
FDN33,OUT018,1442.6376153758617
FDZ59,OUT046,2560.323796167213
FDE45,OUT010,426.0017327768732
FDJ07,OUT013,1947.535745314936
FDQ45,OUT018,3047.885489836629
FDM33,OUT027,5852.14295824548
FDO15,OUT010,151.55695636981625
FDM46,OUT013,1465.0464313069797
FDR03,OUT045,3401.3571340352482
FDY49,OUT018,2601.878285814908
FDQ60,OUT045,1941.0991512660016
FDW10,OUT049,2828.0814861902268
FDO51,OUT049,679.9162581158562
FDJ40,OUT018,1639.570952851873
FDS20,OUT018,3037.7779699136595
FDU45,OUT013,1812.0293713838234
FDV02,OUT035,2780.40001632803
FDN09,OUT046,3924.724540816283
NCM55,OUT027,5131.636551919036
FDN23,OUT018,2372.6877257378196
FDY31,OUT010,364.4452271830661
FDW03,OUT010,241.23454454240704
FDD14,OUT046,3064.1307490647855
FDV23,OUT017,2019.0363441341556
DRI03,OUT045,2869.9205557159685
FDN13,OUT035,1569.0608083687519
FDF45,OUT027,1333.6638414159402
FDU46,OUT035,1364.1805047774324
FDB57,OUT049,3669.478899726353
FDV12,OUT049,1566.8032759020987
FDQ58,OUT013,2406.791466802149
NCA18,OUT017,1905.24888274957
FDH52,OUT049,989.9006911206275
FDM24,OUT018,2374.849025711965
NCP43,OUT027,4841.477884998513
NCO18,OUT019,424.09140882531676
FDM32,OUT017,1398.3178237068244
NCL07,OUT017,599.9411118346445
FDK03,OUT013,4037.9709927522904
FDP59,OUT017,1644.5926095319294
FDQ24,OUT049,4058.1495969095868
FDQ16,OUT018,1638.3583601968671
FDU44,OUT013,2548.5768421053804
FDH28,OUT010,131.22581069398439
FDV28,OUT019,131.22581069398439
FDM22,OUT045,865.3250973806769
FDR56,OUT046,3105.839972779332
FDV39,OUT049,3114.0124914962876
FDU37,OUT019,174.5110053155775
FDQ11,OUT010,572.8912056277491
FDX02,OUT045,3763.1666862142874
NCS42,OUT018,1439.1011309163118
FDY57,OUT027,2816.5621068143164
FDB21,OUT049,3875.8212557988213
FDE28,OUT017,3858.8188924736974
FDQ55,OUT017,1897.5000306310371
FDA48,OUT049,3665.751983180628
FDZ19,OUT045,2872.486569231458
NCC43,OUT045,4062.020841942948
NCV18,OUT046,1355.7902362878854
NCA42,OUT018,2446.5278005747323
FDY45,OUT046,4135.895187979171
NCC30,OUT045,2943.372768271746
FDM57,OUT013,1422.1407886041118
FDL09,OUT010,385.0995855834003
FDB09,OUT027,3001.598120216743
FDT44,OUT035,1953.1549312408818
NCT06,OUT027,4270.073362026803
FDX26,OUT049,3127.1322057147136
FDK32,OUT013,2481.8427403827727
DRA12,OUT046,2142.2375645072902
FDO46,OUT010,491.6160079785265
FDE52,OUT013,1423.1740249270895
NCH42,OUT045,3841.495044858179
FDV08,OUT035,620.675234234792
FDB47,OUT018,3368.598527564127
FDC28,OUT010,258.5191671354267
FDD22,OUT046,1937.9315724186758
FDS07,OUT027,2928.573406790518
DRI13,OUT045,3671.6665859297173
FDG32,OUT018,3448.3915520677874
FDU14,OUT017,4089.3143119346687
FDD28,OUT019,131.66680008935197
NCP41,OUT017,1658.6636305790996
FDS08,OUT049,2868.23758030218
FDX47,OUT045,2541.366232372724
FDC53,OUT019,248.22293118984214
FDQ19,OUT035,3958.4621159081726
FDL14,OUT045,2489.3317856118383
FDM33,OUT019,573.239458276551
FDA51,OUT045,1890.8993747285053
FDZ27,OUT018,760.3327744169599
FDT04,OUT046,655.5746170237271
DRC13,OUT049,2054.8289581188974
FDR16,OUT027,5851.617892192286
FDQ03,OUT027,5851.617892192286
FDE38,OUT035,2707.4332556298104
DRH23,OUT027,1275.6964368653992
FDT11,OUT019,490.4976213423644
FDD09,OUT035,2999.2219125501506
FDR40,OUT045,1334.9880763633512
FDX07,OUT017,3042.8963168290447
FDR07,OUT035,1541.7002657117089
FDA51,OUT017,1893.14361663576
FDT59,OUT019,573.1596922075943
FDF20,OUT017,3091.9740241253694
FDR13,OUT045,1903.5847326206658
FDY26,OUT049,3585.9961267076333
FDW04,OUT017,2033.5363215908267
FDK52,OUT017,3821.513313273952
FDN60,OUT049,2555.651537684642
FDM09,OUT019,409.3877247113017
FDP46,OUT049,1359.9136334111697
FDB50,OUT019,173.75990287139226
NCQ29,OUT049,4112.229401957796
FDP16,OUT027,5852.14295824548
FDX33,OUT018,2474.041861281572
FDP07,OUT010,506.97636933368346
FDN22,OUT046,4031.1705522687666
FDF39,OUT049,4113.311288468736
FDS21,OUT017,965.6982321229328
NCM42,OUT013,1650.9681633640564
FDK50,OUT019,382.84664090774083
DRF13,OUT027,4048.357694288103
FDH35,OUT018,2506.8764335988503
FDP60,OUT018,1557.18295572187
DRJ49,OUT027,3006.953690260447
NCT42,OUT019,365.8151040346519
FDE38,OUT049,2682.6408614168586
FDI04,OUT049,3116.263803680479
NCH54,OUT045,2608.4215445686705
FDT56,OUT049,917.5174491115364
DRD15,OUT018,3495.11546886818
FDV58,OUT013,3005.4612809108667
FDP21,OUT049,3152.541980157455
FDH05,OUT013,3733.363635354668
FDR10,OUT027,4258.957393890239
NCP06,OUT045,2528.5846505317872
FDF33,OUT049,1647.2105088890573
DRK37,OUT013,3112.2246650873744
DRH49,OUT045,1328.2821815091413
FDT58,OUT013,2649.100246842206
FDD41,OUT018,1633.660306332824
FDP40,OUT018,1684.069846920688
FDM51,OUT027,2852.8592318920273
FDO45,OUT010,198.31567828448067
FDW33,OUT010,241.23454454240704
FDY24,OUT045,868.170003943312
FDB10,OUT010,571.5746547664365
FDM40,OUT035,2074.264391864544
NCI06,OUT017,3061.7367846806337
FDW12,OUT019,336.9362941430465
FDX48,OUT027,4101.196859426834
NCW05,OUT027,2885.207253842362
FDX27,OUT017,1521.264044038999
DRM37,OUT045,3091.3819722188773
FDA38,OUT045,3951.6424038443174
FDR36,OUT046,652.8240065422968
FDZ45,OUT046,3135.135835169757
FDG05,OUT017,2559.057947421549
FDK28,OUT013,4210.328691298618
FDV47,OUT045,1352.018904692095
FDN21,OUT045,2605.8739296217473
FDP20,OUT027,3005.6230262400727
FDI35,OUT045,3104.3188233115043
DRY23,OUT013,717.7385968640144
FDA56,OUT017,2003.9277161638904
FDB09,OUT013,2040.1529385987521
NCO26,OUT027,2937.3765518924315
FDQ49,OUT018,2452.39431199504
FDI52,OUT027,2998.4579355540136
FDZ44,OUT027,2937.3765518924315
FDZ09,OUT018,2511.53763082102
FDY03,OUT049,1933.8198461118157
NCG42,OUT017,2044.231656260228
DRI13,OUT027,5852.14295824548
FDQ32,OUT013,2051.3660075817866
FDW16,OUT035,1387.876739833626
FDU27,OUT046,783.8131453272349
FDR28,OUT010,382.77091872472005
FDQ49,OUT010,380.3752924602012
FDS37,OUT046,1952.635279366421
FDW26,OUT018,3427.3235467935688
FDX12,OUT018,3586.4521296172397
NCP06,OUT013,2469.8558362022795
FDW45,OUT010,363.15026292989774
NCN30,OUT049,1498.0898095362106
FDN24,OUT049,863.7408085002086
NCL41,OUT027,1011.2328636226146
FDR02,OUT019,262.1470445438461
FDD09,OUT010,447.2490908818569
FDS33,OUT010,199.49796046511761
FDU22,OUT045,1993.5177440419668
FDI53,OUT013,2513.2458386741655
DRH01,OUT049,2853.5373309945735
FDX32,OUT013,2123.7451382845534
NCP30,OUT018,607.3280802102545
FDB60,OUT045,3096.1784612212364
FDB14,OUT049,1446.737928973229
NCP02,OUT035,873.1474232469277
FDJ10,OUT017,2040.9016899134047
FDG34,OUT046,1723.2776416093402
NCB18,OUT017,1363.1924705024537
FDM16,OUT049,1129.9480250351842
FDW25,OUT018,1340.863086346311
FDB35,OUT010,223.3575001475554
DRN11,OUT013,2124.5500014640725
FDF41,OUT019,571.2457516131051
FDH16,OUT045,1368.9165536688329
NCQ50,OUT018,3347.1376548751114
DRH23,OUT018,889.4986419909449
DRJ37,OUT013,2422.6397372213314
DRJ24,OUT027,5127.639100960881
FDY16,OUT035,3047.505101165475
FDQ27,OUT045,1648.407707138972
FDZ33,OUT045,2478.313199500565
FDF29,OUT045,2047.6828880987246
FDA08,OUT049,2581.3182471035984
FDG31,OUT046,1132.9743865184112
FDE34,OUT019,464.2148536953387
NCR30,OUT027,1448.2482303928784
FDV33,OUT035,4163.1579760464165
DRZ24,OUT018,1938.5907396284174
NCL54,OUT035,2887.0100414343688
FDR12,OUT049,2885.204517232945
NCC54,OUT046,3905.489512322199
DRN59,OUT013,819.7533830638057
FDX50,OUT019,263.10639055011956
FDV31,OUT027,4746.225527197895
NCA29,OUT027,4407.686241485122
FDW60,OUT049,2893.0514810944824
FDX08,OUT017,3129.0296943245135
DRD49,OUT013,3802.468546391049
FDD33,OUT046,3800.398357878656
FDW35,OUT013,715.3736374036737
FDJ36,OUT017,1647.4259360582664
FDV51,OUT035,2677.1539235625132
FDW36,OUT046,1651.0022176326697
FDH35,OUT046,2596.8719608743854
NCS30,OUT027,3011.6848627173
FDN49,OUT017,604.7111393959437
FDL08,OUT018,3607.7090605654953
FDI09,OUT013,3845.692866678564
FDP19,OUT018,1983.665792818754
FDU21,OUT010,131.22581069398439
NCP41,OUT045,1652.5810973006032
FDY10,OUT013,1837.2176225757603
FDP12,OUT018,589.6077228846975
NCN26,OUT049,1946.567451971679
FDK44,OUT013,2839.936148322395
FDC28,OUT049,1655.1356013144307
FDJ41,OUT027,5852.14295824548
NCT29,OUT035,2015.5854496094128
NCH42,OUT019,572.4055791406712
FDU60,OUT018,2597.802519473685
FDS02,OUT045,3110.101818924009
FDC51,OUT046,2061.8484693286186
FDU03,OUT013,3031.576563978934
FDX39,OUT045,3665.773719943592
NCY05,OUT010,131.22581069398439
NCL06,OUT027,5851.617892192286
FDD32,OUT035,1282.7102494422802
NCN41,OUT045,2016.8996050132187
NCX53,OUT049,2126.0630382517456
FDU57,OUT019,365.8939275608367
FDQ23,OUT046,1647.2544234547577
FDQ52,OUT045,4115.900739920097
FDC14,OUT045,623.7736033306066
FDY09,OUT035,2893.6401022058594
FDQ28,OUT045,2553.6187291395413
FDV25,OUT046,3695.603580732539
FDJ07,OUT035,1905.0499180700942
DRB25,OUT049,1645.5813301648818
FDK52,OUT019,573.239458276551
FDY52,OUT027,1404.9395050175106
FDB28,OUT046,3122.3311903285444
FDT36,OUT035,596.5283954558435
FDV25,OUT017,3758.610122966826
NCN07,OUT027,3008.5036303429347
FDC57,OUT017,3020.42145060981
FDQ03,OUT018,3552.013142621485
FDU23,OUT017,2709.7680517312738
NCX41,OUT035,3641.5374939379667
NCD06,OUT035,757.4843412383566
FDW08,OUT045,1650.9446017723365
NCU29,OUT017,2461.1938134161082
NCE06,OUT013,2494.0707244293276
FDV52,OUT010,269.7510518782185
FDB02,OUT017,2894.1932094407393
NCR18,OUT045,633.5885088403548
FDK16,OUT049,1497.3351641550353
NCQ29,OUT010,573.0479289614955
FDZ01,OUT019,249.12127503091077
FDW27,OUT035,2537.6740711633147
FDD17,OUT018,3550.363889535331
FDW39,OUT013,2877.9904522487905
DRH59,OUT045,1098.4367477027222
FDS52,OUT013,1636.4541111566386
FDU40,OUT027,5736.042335451703
NCF54,OUT013,2822.149307110274
FDH46,OUT045,1647.6101522596055
NCP14,OUT049,1644.4822667258477
FDH50,OUT049,3149.8947556440107
DRF15,OUT010,367.24824500130603
FDV27,OUT027,2554.723503444777
NCJ06,OUT049,2047.6639124555138
FDN02,OUT018,3186.8151766380306
FDQ51,OUT049,776.518729448983
FDQ07,OUT017,3767.705927093348
FDS45,OUT049,1645.1161967489559
NCJ06,OUT045,2015.908459200906
FDD36,OUT035,1915.0347932507389
FDY25,OUT045,3130.861754494075
FDU52,OUT046,2456.7668963458455
DRK47,OUT017,3821.8231526847408
NCL30,OUT017,2035.0996810609759
FDN22,OUT035,4061.920311977633
NCF30,OUT027,3005.6230262400727
FDK03,OUT035,4111.169229454964
FDT45,OUT017,869.6454207330054
NCC54,OUT027,5851.617892192286
FDP08,OUT018,2912.736392537309
