Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX35,OUT018,3251.729950993782
NCB06,OUT046,2229.547583751477
FDR09,OUT019,1916.299158909877
FDC53,OUT017,1421.235790998181
FDY45,OUT013,3740.828784980002
FDA22,OUT010,693.8403656981508
FDE02,OUT035,1436.1165580060947
FDW21,OUT045,1540.4077784246088
FDV34,OUT046,1119.8825661437882
FDS59,OUT049,2220.4167555919003
NCW17,OUT017,2137.4309745392557
NCK54,OUT046,1901.1638999369502
FDG17,OUT019,1845.7182244312107
FDG35,OUT017,3120.88498873084
FDD08,OUT010,-834.7839747464195
NCO07,OUT017,3353.0070768436613
FDJ10,OUT010,533.2419543290127
FDW36,OUT017,1473.9758682611882
FDW21,OUT010,-304.40145921402086
FDY19,OUT017,2093.000908242955
DRE03,OUT013,994.0757531972702
NCC55,OUT049,1084.2032402280458
FDH52,OUT010,-597.0434600050837
FDO09,OUT017,3835.343787814844
FDU43,OUT045,3681.354685135647
FDX09,OUT010,1307.2920619458587
FDH40,OUT019,-486.14577228403004
FDW58,OUT017,1468.2628443752142
FDC47,OUT017,3505.2270164490515
NCR41,OUT035,1387.78133768426
DRG49,OUT035,3620.4347483364895
FDC52,OUT027,3689.5830762684373
FDY13,OUT046,1086.2315042896037
FDY35,OUT013,1066.3773762221522
FDI35,OUT017,3154.7806700297533
NCU18,OUT049,2396.4305909252657
FDY33,OUT018,2154.4191529898935
FDC15,OUT027,3684.009439302779
FDU01,OUT049,3377.0806792211274
NCU42,OUT046,2308.1234080635104
NCV29,OUT018,2796.182208438273
NCY30,OUT017,3124.557648945307
FDQ46,OUT049,2210.444055765383
FDG58,OUT027,3701.785946784925
FDK33,OUT017,3394.413108830715
NCD07,OUT045,2097.2409111533693
NCX29,OUT027,3556.8934399903424
NCT42,OUT013,2328.3235191554495
DRN59,OUT035,995.0620667732094
FDI44,OUT035,1303.909523183368
FDA45,OUT049,3272.6218226145143
FDP31,OUT045,1254.7960554338642
FDY01,OUT046,1958.8486317045713
FDT09,OUT018,1955.4040955839978
DRH03,OUT027,2627.528309856763
FDA36,OUT018,2904.438861130011
NCF31,OUT017,2342.4782371728597
FDG14,OUT049,2551.149484090071
FDG28,OUT027,4975.784756044389
FDU14,OUT049,3831.281945394526
FDY47,OUT019,406.1836228637085
FDI56,OUT049,1523.8225532216534
DRD01,OUT013,1113.2514157370006
FDM22,OUT046,972.1577901680837
FDH33,OUT013,1017.0540936740501
DRZ24,OUT013,2075.1525016170626
NCQ38,OUT046,1285.8259185360432
FDO16,OUT027,2609.105910244464
FDU07,OUT027,3626.4010732844604
NCB07,OUT013,3237.150101597095
FDU48,OUT045,2248.7721038285663
NCM43,OUT045,2474.2540812412262
FDR31,OUT010,548.4089522551158
DRK49,OUT018,635.3612167099561
NCI30,OUT010,1801.9680422089166
DRD60,OUT017,3094.5136351182655
NCG19,OUT046,3370.5116867816596
FDH12,OUT035,1510.584308592152
FDM32,OUT035,1397.5508397405924
FDM27,OUT035,2461.09371830725
NCU53,OUT027,3726.0668896444636
NCQ18,OUT046,1239.6006853495314
FDS10,OUT013,3151.653767438775
FDB33,OUT027,3683.5381280038423
FDI12,OUT013,1396.998694953645
NCW42,OUT013,3446.0356890503276
NCC06,OUT018,1846.4348881991195
FDW02,OUT017,2206.9124035185177
NCD43,OUT017,1444.6425797545685
FDM57,OUT018,1054.8717498722299
FDA58,OUT017,3584.6735819419005
FDK56,OUT046,3026.050105199579
FDP52,OUT045,3618.208619950609
FDW20,OUT018,1842.0950926495125
FDS52,OUT049,1599.49983851868
NCT29,OUT018,1784.4158022921577
NCL54,OUT013,3104.9475471645046
FDC05,OUT045,3369.126885024765
FDF34,OUT035,3342.7861533477208
FDP03,OUT027,3480.1862173074305
FDD32,OUT010,-453.23497310409493
FDZ10,OUT045,2213.9673413267888
FDZ40,OUT035,1118.196305059919
FDD51,OUT018,712.7305309707843
NCY30,OUT019,1261.2096936210298
FDP58,OUT017,3436.8313262073307
FDV49,OUT017,3795.908138831716
FDY24,OUT019,-717.0100732902042
NCO55,OUT017,1463.392667311753
FDR13,OUT017,2131.046578073012
FDS51,OUT017,1147.3359112998223
FDP26,OUT045,1528.4388327006582
NCB54,OUT027,3440.847990947448
FDF32,OUT017,3271.3727680178386
FDN31,OUT018,2918.3814752674184
DRM48,OUT017,891.3165894257155
FDN20,OUT049,2638.873881168428
DRL01,OUT046,3373.451274864524
FDV56,OUT049,1685.6418849756483
DRH13,OUT027,2735.2094262846767
FDA03,OUT017,2346.7723974160153
FDF47,OUT027,4758.295349863985
FDX32,OUT046,2197.4611498458944
FDX57,OUT049,1601.5624860476523
NCA30,OUT045,3231.2939634757304
FDO49,OUT013,1113.413558059423
FDL04,OUT019,-362.5956692387797
DRM48,OUT035,928.3122670148117
FDR16,OUT013,3459.96626500022
NCC19,OUT018,2916.8994097783716
NCE42,OUT045,3576.119127633766
FDY24,OUT017,1140.1608825738526
FDH19,OUT049,3253.0284346945973
FDJ46,OUT013,3114.86509085359
FDN45,OUT010,1680.5591465999455
FDY08,OUT035,2339.407433665682
FDZ37,OUT035,1409.625274377695
NCT30,OUT045,1051.1013080667822
DRY23,OUT018,685.6776751380828
NCZ30,OUT018,1804.3523050453211
FDC44,OUT018,1764.8078100057778
FDB45,OUT035,1497.2015986226888
FDY04,OUT013,2505.4430644270396
FDM27,OUT046,2295.849451254369
FDZ43,OUT017,3656.651311321947
FDT39,OUT019,559.7087200167447
NCC06,OUT019,289.64488414830555
FDL15,OUT027,3653.6578655692633
FDL57,OUT017,3778.5880892935975
FDU08,OUT046,1274.2511291816522
FDK40,OUT017,3796.838284729825
FDQ12,OUT010,1721.3872728426722
FDS48,OUT017,2352.978511875943
FDP09,OUT045,3429.886672149569
FDW21,OUT049,1632.0089158274777
FDY25,OUT035,3179.203691381102
DRE13,OUT017,1281.19463218064
FDV43,OUT019,-842.0650099697609
FDD22,OUT045,2099.5732746589865
FDM46,OUT019,-448.05950433070257
NCO30,OUT010,1341.0392260799802
FDM25,OUT046,2976.767451827376
NCN41,OUT049,2251.2540624936746
FDU24,OUT045,1480.9944142086906
FDZ50,OUT046,3051.9697266692438
FDP45,OUT013,3753.222494747203
NCM54,OUT045,2170.5528708185548
FDW10,OUT019,1260.6918581028735
FDP20,OUT017,2169.0052263056045
FDK32,OUT046,2231.844246566001
FDN52,OUT049,1540.9175315602447
FDM58,OUT045,2127.688175851128
FDZ46,OUT027,3333.112869689885
NCA18,OUT018,1765.9207183003402
FDD35,OUT046,1970.155866528602
NCK31,OUT035,1047.143294003059
FDI40,OUT027,2770.870654386692
FDT50,OUT019,-368.6013975902533
NCT06,OUT046,2263.919267726288
FDT31,OUT035,3224.522489130756
FDT45,OUT049,1227.8573133155503
FDT13,OUT045,3241.5887863423472
FDO50,OUT045,1414.509183414702
NCU18,OUT010,439.94496763805193
NCR54,OUT049,3374.1523246099646
NCO18,OUT018,2799.5772437749256
FDU09,OUT045,1194.3289130842654
FDT13,OUT018,2902.712119856437
FDE09,OUT046,1898.9624681665437
NCK53,OUT019,-420.3942946783011
FDG45,OUT049,3555.3325731665327
DRH15,OUT035,994.1043223254363
FDO21,OUT019,1685.344505657626
FDD14,OUT027,4452.300780421976
FDC09,OUT046,1340.3925803045345
FDH45,OUT027,2325.4806874128385
FDV32,OUT046,1016.7121972106393
FDG12,OUT035,2180.7645132895123
FDS32,OUT013,2327.5212582019767
NCL55,OUT018,3363.646477190278
DRE01,OUT035,3609.0897942818183
DRE15,OUT049,1360.654792451563
NCL42,OUT045,3667.119967209401
FDP31,OUT013,1217.412796675081
FDN33,OUT018,1141.252981390324
FDZ59,OUT046,2347.0768206406965
FDE45,OUT010,1329.645884076403
FDJ07,OUT013,2129.2563945411903
FDQ45,OUT018,2923.7855094867737
FDM33,OUT027,4726.85896175923
FDO15,OUT010,-510.45712466975874
FDM46,OUT013,1410.223907447239
FDR03,OUT045,3424.0440745381416
FDY49,OUT018,2212.881368397807
FDQ60,OUT045,2197.338327256844
FDW10,OUT049,3256.45304030027
FDO51,OUT049,1210.458197129809
FDJ40,OUT018,1771.2279606363395
FDS20,OUT018,2867.350676437268
FDU45,OUT013,2115.366746473296
FDV02,OUT035,2520.0758131151824
FDN09,OUT046,3462.7949358744268
NCM55,OUT027,4442.765342964331
FDN23,OUT018,2054.5001552164413
FDY31,OUT010,514.6978648922307
FDW03,OUT010,-262.24061778073474
FDD14,OUT046,3002.346335118941
FDV23,OUT017,2160.1524576218226
DRI03,OUT045,3107.433646443062
FDN13,OUT035,1458.381984792742
FDF45,OUT027,2450.1225321048987
FDU46,OUT035,1414.0493247361537
FDB57,OUT049,3654.156167008763
FDV12,OUT049,1626.2466043918557
FDQ58,OUT013,2381.837525819152
NCA18,OUT017,2052.4034213280875
FDH52,OUT049,1337.0505402388321
FDM24,OUT018,2097.310203926455
NCP43,OUT027,4398.1234561332785
NCO18,OUT019,1243.5593646566392
FDM32,OUT017,1365.9600366791888
NCL07,OUT017,927.7659141381022
FDK03,OUT013,3769.678760225222
FDP59,OUT017,1491.004518120248
FDQ24,OUT049,3837.0019868311024
FDQ16,OUT018,1732.0122957487788
FDU44,OUT013,2490.720263748798
FDH28,OUT010,-795.7289773300381
FDV28,OUT019,-856.8130901986688
FDM22,OUT045,1169.7870916056377
FDR56,OUT046,3144.58920484231
FDV39,OUT049,3425.402711558775
FDU37,OUT019,-504.5396787174059
FDQ11,OUT010,1979.1090676515355
FDX02,OUT045,3521.734616336368
NCS42,OUT018,1058.9254935126598
FDY57,OUT027,2717.643119813908
FDB21,OUT049,3776.696257733064
FDE28,OUT017,3570.1247585682972
FDQ55,OUT017,2101.6157178045846
FDA48,OUT049,3623.636580870586
FDZ19,OUT045,3150.865566993714
NCC43,OUT045,3719.2613066378503
NCV18,OUT046,1114.6762484908224
NCA42,OUT018,2092.4017905776914
FDY45,OUT046,3568.228743380792
NCC30,OUT045,3142.7480453096573
FDM57,OUT013,1391.110779563096
FDL09,OUT010,709.0970239610626
FDB09,OUT027,3433.033859079458
FDT44,OUT035,2129.7960860384683
NCT06,OUT027,3703.836088906466
FDX26,OUT049,3315.194698515878
FDK32,OUT013,2428.3801610735654
DRA12,OUT046,2079.2819713424024
FDO46,OUT010,1445.7615943495653
FDE52,OUT013,1401.9948023102652
NCH42,OUT045,3548.292250070157
FDV08,OUT035,1026.3428079355938
FDB47,OUT018,3086.9270785223257
FDC28,OUT010,245.6511208986741
FDD22,OUT046,1909.6652225467078
FDS07,OUT027,3362.849927494003
DRI13,OUT045,3417.374926101399
FDG32,OUT018,3171.891064800152
FDU14,OUT017,3680.3377201407457
FDD28,OUT019,-713.0296639472872
NCP41,OUT017,1997.108361690919
FDS08,OUT049,3262.1383704927525
FDX47,OUT045,2495.971906873455
FDC53,OUT019,-389.6076689142244
FDQ19,OUT035,3686.955777413051
FDL14,OUT045,2474.2178354345633
FDM33,OUT019,1619.7897687809818
FDA51,OUT045,2152.7229124332316
FDZ27,OUT018,753.2080290272285
FDT04,OUT046,824.5096140578052
DRC13,OUT049,2292.91214084288
FDR16,OUT027,4741.181293366682
FDQ03,OUT027,4898.817781284612
FDE38,OUT035,2516.8970968159447
DRH23,OUT027,2338.430261057385
FDT11,OUT019,1410.369749771863
FDD09,OUT035,3167.0187042607035
FDR40,OUT045,1391.2296552430648
FDX07,OUT017,3203.1833229527488
FDR07,OUT035,1437.8980005765643
FDA51,OUT017,2114.2271977605633
FDT59,OUT019,1691.7405708842748
FDF20,OUT017,3258.6310999800494
FDR13,OUT045,2163.36529328546
FDY26,OUT049,3560.000479326722
FDW04,OUT017,2233.660853521699
FDK52,OUT017,3499.442976219916
FDN60,OUT049,2550.9878982897526
FDM09,OUT019,710.749936334225
FDP46,OUT049,1496.9179147819668
FDB50,OUT019,-557.5661459604426
NCQ29,OUT049,3870.113814007198
FDP16,OUT027,4926.408306451143
FDX33,OUT018,2179.602151337551
FDP07,OUT010,1456.1700022336013
FDN22,OUT046,3566.9247041560798
FDF39,OUT049,3962.6586757668147
FDS21,OUT017,1171.138951778635
NCM42,OUT013,1491.4476464180602
FDK50,OUT019,616.8176357217051
DRF13,OUT027,3553.709918028414
FDH35,OUT018,2153.0796156159736
FDP60,OUT018,1137.3298190348728
DRJ49,OUT027,3428.9531121966525
NCT42,OUT019,468.495857512453
FDE38,OUT049,2640.1111436709584
FDI04,OUT049,3476.946450259144
NCH54,OUT045,2419.3539952454876
FDT56,OUT049,1312.5269813761388
DRD15,OUT018,3198.775384774783
FDV58,OUT013,3263.746835389765
FDP21,OUT049,3393.4361479025465
FDH05,OUT013,3610.2735991055256
FDR10,OUT027,3715.5566902744054
NCP06,OUT045,2347.4666009884922
FDF33,OUT049,1647.1186462777387
DRK37,OUT013,3181.796189889819
DRH49,OUT045,1305.3743927241571
FDT58,OUT013,2506.516570529323
FDD41,OUT018,1224.120358188797
FDP40,OUT018,1791.590503113639
FDM51,OUT027,2779.332972510171
FDO45,OUT010,-424.6797122710027
FDW33,OUT010,-305.5125701222239
FDY24,OUT045,1180.2008471115757
FDB10,OUT010,1789.1231868840396
FDM40,OUT035,2312.244059145928
NCI06,OUT017,3117.0767459373224
FDW12,OUT019,502.2918744704323
FDX48,OUT027,3703.5671265316037
NCW05,OUT027,2740.4340524009235
FDX27,OUT017,1436.1574812315994
DRM37,OUT045,3273.18831620121
FDA38,OUT045,3670.502244909973
FDR36,OUT046,864.418757785641
FDZ45,OUT046,3127.164095476516
FDG05,OUT017,2452.888261068978
FDK28,OUT013,3777.3559475554966
FDV47,OUT045,1373.3956196191552
FDN21,OUT045,2468.2477290137895
FDP20,OUT027,3448.244210855841
FDI35,OUT045,3200.9976340276967
DRY23,OUT013,1014.1954555036735
FDA56,OUT017,2138.913969045416
FDB09,OUT013,2157.995830173216
NCO26,OUT027,3350.4837341655775
FDQ49,OUT018,2134.034891667464
FDI52,OUT027,3412.2767137741885
FDZ44,OUT027,3383.879169933895
FDZ09,OUT018,2157.0281185678473
FDY03,OUT049,2248.4504998631396
NCG42,OUT017,2152.017274216474
DRI13,OUT027,4664.295195439188
FDQ32,OUT013,2215.1240042281806
FDW16,OUT035,1434.8139194512423
FDU27,OUT046,907.5108077160429
FDR28,OUT010,683.7879897992614
FDQ49,OUT010,642.0005693002404
FDS37,OUT046,1930.306025939181
FDW26,OUT018,3199.768415319262
FDX12,OUT018,3353.2858499806
NCP06,OUT013,2333.2470902055347
FDW45,OUT010,504.4497487971198
NCN30,OUT049,1514.1588639480208
FDN24,OUT049,1229.4617577247323
NCL41,OUT027,2174.2027987399542
FDR02,OUT019,191.85094136524083
FDD09,OUT010,1348.417501546527
FDS33,OUT010,-417.45850069201515
FDU22,OUT045,2158.092312221812
FDI53,OUT013,2508.1309125892203
DRH01,OUT049,3202.965254263054
FDX32,OUT013,2351.5301930644455
NCP30,OUT018,640.0831386775528
FDB60,OUT045,3314.5639355005806
FDB14,OUT049,1574.9162875057646
NCP02,OUT035,1116.9405053850428
FDJ10,OUT017,2318.708104116731
FDG34,OUT046,1923.158099960442
NCB18,OUT017,1307.8107618011572
FDM16,OUT049,1437.937980625581
FDW25,OUT018,1029.7455303726238
FDB35,OUT010,-386.1064395034714
DRN11,OUT013,2266.3537733899648
FDF41,OUT019,1831.9376948182758
FDH16,OUT045,1398.1815064680607
NCQ50,OUT018,3058.9205190540597
DRH23,OUT018,758.8103246939046
DRJ37,OUT013,2330.4997151870048
DRJ24,OUT027,4410.753526966653
FDY16,OUT035,3231.1646694678407
FDQ27,OUT045,1574.2346572871506
FDZ33,OUT045,2383.9472393447672
FDF29,OUT045,2285.8533043291854
FDA08,OUT049,2640.0348805209223
FDG31,OUT046,1013.726370852657
FDE34,OUT019,1333.672182334251
NCR30,OUT027,2482.8087067537513
FDV33,OUT035,3815.993556859244
DRZ24,OUT018,1771.3427190923521
NCL54,OUT035,3086.78202356279
FDR12,OUT049,3278.961862539747
NCC54,OUT046,3423.439703298503
DRN59,OUT013,989.2917174665713
FDX50,OUT019,195.17480127168892
FDV31,OUT027,4417.591231934124
NCA29,OUT027,4340.25631350177
FDW60,OUT049,3316.1071123144284
FDX08,OUT017,3160.995902261944
DRD49,OUT013,3548.7266744644357
FDD33,OUT046,3378.9094510486275
FDW35,OUT013,1019.1370260198155
FDJ36,OUT017,1501.9872423111508
FDV51,OUT035,2497.07495430784
FDW36,OUT046,1333.3732798769631
FDH35,OUT046,2299.7318551920234
NCS30,OUT027,3456.798969714436
FDN49,OUT017,1000.0154156700019
FDL08,OUT018,3358.0642994152945
FDI09,OUT013,3660.6907357763293
FDP19,OUT018,1892.982372928037
FDU21,OUT010,-835.2146802795523
NCP41,OUT045,1509.7222528140428
FDY10,OUT013,2075.0132493080155
FDP12,OUT018,695.9592810810213
NCN26,OUT049,2204.448268893095
FDK44,OUT013,3118.0719340609994
FDC28,OUT049,2186.6942455353374
FDJ41,OUT027,5075.2307655635395
NCT29,OUT035,2136.4628054125196
NCH42,OUT019,1650.3092047358493
FDU60,OUT018,2215.678981374317
FDS02,OUT045,3332.4319664333493
FDC51,OUT046,2020.5959273471535
FDU03,OUT013,3218.916507067391
FDX39,OUT045,3472.12303372625
NCY05,OUT010,-881.7831273852446
NCL06,OUT027,5009.349101387112
FDD32,OUT035,1349.923730959532
NCN41,OUT045,2144.9825513727833
NCX53,OUT049,2392.354522247492
FDU57,OUT019,551.1808433438035
FDQ23,OUT046,1318.8357619985763
FDQ52,OUT045,3717.732812502186
FDC14,OUT045,1063.4039479235798
FDY09,OUT035,3142.7619736711245
FDQ28,OUT045,2480.9323255345903
FDV25,OUT046,3306.376444934381
FDJ07,OUT035,2118.039995332223
DRB25,OUT049,1586.2486772175735
FDK52,OUT019,1649.9932696811352
FDY52,OUT027,2447.141236618557
FDB28,OUT046,3126.569350822581
FDT36,OUT035,975.8013188410608
FDV25,OUT017,3474.003405957069
NCN07,OUT027,3441.1434604724686
FDC57,OUT017,3277.9260472602095
FDQ03,OUT018,3322.286344651242
FDU23,OUT017,2478.8643837457275
NCX41,OUT035,3382.9618935075077
NCD06,OUT035,1023.8980956978025
FDW08,OUT045,1539.9051546026085
NCU29,OUT017,2279.5128394601843
NCE06,OUT013,2426.0492927657633
FDV52,OUT010,331.0213052469052
FDB02,OUT017,3158.9454202853112
NCR18,OUT045,1010.4713320339006
FDK16,OUT049,1553.072123870848
NCQ29,OUT010,1917.4888153826216
FDZ01,OUT019,-326.44644716534594
FDW27,OUT035,2474.277181369792
FDD17,OUT018,3298.3639378896523
FDW39,OUT013,3183.660309634349
DRH59,OUT045,1223.8039559176802
FDS52,OUT013,1479.780941547358
FDU40,OUT027,4537.260689679197
NCF54,OUT013,3077.117084129802
FDH46,OUT045,1554.367865351116
NCP14,OUT049,1591.7452967316963
FDH50,OUT049,3372.12045505274
DRF15,OUT010,514.0793213943556
FDV27,OUT027,2673.0791332947256
NCJ06,OUT049,2227.6046811442297
FDN02,OUT018,3039.7371018787403
FDQ51,OUT049,1212.5151831157143
FDQ07,OUT017,3510.005975763765
FDS45,OUT049,1679.463653880995
NCJ06,OUT045,2129.8265442811407
FDD36,OUT035,2120.2035441341327
FDY25,OUT045,3209.2723509681923
FDU52,OUT046,2230.0841514113317
DRK47,OUT017,3456.1119604555342
NCL30,OUT017,2141.46398339115
FDN22,OUT035,3759.193343847424
