Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS20,OUT046,2967.5
FDV40,OUT049,1339.5
FDZ48,OUT010,-108.5
FDS24,OUT027,2843.5
FDK44,OUT049,2943.5
FDS48,OUT045,2407.5
FDK26,OUT010,1095.5
FDD23,OUT045,3055.5
NCH54,OUT017,2670.5
NCP14,OUT010,-301.5
FDM60,OUT010,-1216.5
FDV24,OUT017,2567.5
FDH08,OUT018,3343.5
FDS12,OUT027,3487.5
FDR39,OUT027,4351.5
FDP12,OUT027,2091.5
DRF60,OUT027,5135.5
FDC09,OUT035,1707.5
FDF50,OUT018,2899.5
FDG28,OUT035,3923.5
NCE19,OUT017,1040.5
NCM53,OUT010,-191.5
NCN18,OUT049,1877.5
FDF32,OUT035,3263.5
FDF11,OUT013,3835.5
DRI59,OUT049,3655.5
NCG54,OUT035,2696.5
FDM44,OUT046,1615.5
FDT57,OUT018,3455.5
FDV24,OUT046,2419.5
FDI50,OUT019,1711.5
FDS09,OUT035,951.5
NCC31,OUT027,3829.5
FDQ07,OUT019,1587.5
FDC22,OUT017,3255.5
FDZ56,OUT046,2691.5
FDZ40,OUT019,-1000.5
FDS46,OUT027,3371.5
DRD24,OUT045,2239.5
FDV45,OUT017,3207.5
FDL26,OUT045,2487.5
FDA56,OUT018,1715.5
FDN27,OUT046,1943.5
FDM20,OUT049,3971.5
FDO16,OUT017,1491.5
FDL03,OUT035,3223.5
FDE58,OUT046,1927.5
FDI02,OUT027,3279.5
NCC55,OUT019,-1271.5
FDR03,OUT018,3023.5
FDB14,OUT017,1655.5
FDR45,OUT013,3847.5
NCN07,OUT017,2214.5
FDM51,OUT019,-280.5
FDT52,OUT027,5295.5
FDL26,OUT046,2471.5
NCZ42,OUT046,3732.5
DRI47,OUT019,395.5
FDW40,OUT013,2323.5
FDN34,OUT046,2699.5
FDS01,OUT035,2955.5
NCG55,OUT045,1856.5
FDC11,OUT035,1475.5
FDX35,OUT018,3315.5
NCB06,OUT046,2508.5
FDR09,OUT019,2175.5
FDC53,OUT017,1699.5
FDY45,OUT013,4059.5
FDA22,OUT010,735.5
FDE02,OUT035,1583.5
FDW21,OUT045,1611.5
FDV34,OUT046,1223.5
FDS59,OUT049,1919.5
NCW17,OUT017,2182.5
NCK54,OUT046,1874.5
FDG17,OUT019,1951.5
FDG35,OUT017,2987.5
FDD08,OUT010,-1252.5
NCO07,OUT017,3474.5
FDJ10,OUT010,359.5
FDW36,OUT017,1803.5
FDW21,OUT010,-320.5
FDY19,OUT017,2091.5
DRE03,OUT013,835.5
NCC55,OUT049,735.5
FDH52,OUT010,-864.5
FDO09,OUT017,4323.5
FDU43,OUT045,3803.5
FDX09,OUT010,911.5
FDH40,OUT019,-560.5
FDW58,OUT017,1815.5
FDC47,OUT017,3763.5
NCR41,OUT035,1524.5
DRG49,OUT035,3899.5
FDC52,OUT027,3863.5
FDY13,OUT046,1223.5
FDY35,OUT013,827.5
FDI35,OUT017,3099.5
NCU18,OUT049,2327.5
FDY33,OUT018,2251.5
FDC15,OUT027,3931.5
FDU01,OUT049,3131.5
NCU42,OUT046,2636.5
NCV29,OUT018,2543.5
NCY30,OUT017,3068.5
FDQ46,OUT049,1947.5
FDG58,OUT027,3883.5
FDK33,OUT017,3563.5
NCD07,OUT045,1844.5
NCX29,OUT027,3681.5
NCT42,OUT013,2356.5
DRN59,OUT035,839.5
FDI44,OUT035,1347.5
FDA45,OUT049,2999.5
FDP31,OUT045,1107.5
FDY01,OUT046,1907.5
FDT09,OUT018,1875.5
DRH03,OUT027,2911.5
FDA36,OUT018,2723.5
NCF31,OUT017,2550.5
FDG14,OUT049,2531.5
FDG28,OUT027,5303.5
FDU14,OUT049,4051.5
FDY47,OUT019,215.5
FDI56,OUT049,1551.5
DRD01,OUT013,979.5
FDM22,OUT046,951.5
FDH33,OUT013,787.5
DRZ24,OUT013,1951.5
NCQ38,OUT046,1624.5
FDO16,OUT027,2771.5
FDU07,OUT027,3807.5
NCB07,OUT013,3118.5
FDU48,OUT045,2143.5
NCM43,OUT045,2572.5
FDR31,OUT010,391.5
DRK49,OUT018,419.5
NCI30,OUT010,1884.5
DRD60,OUT017,3067.5
NCG19,OUT046,3686.5
FDH12,OUT035,1723.5
FDM32,OUT035,1535.5
FDM27,OUT035,2563.5
NCU53,OUT027,3991.5
NCQ18,OUT046,1534.5
FDS10,OUT013,2947.5
FDB33,OUT027,3931.5
FDI12,OUT013,1435.5
NCW42,OUT013,3512.5
NCC06,OUT018,1751.5
FDW02,OUT017,2207.5
NCD43,OUT017,1754.5
FDM57,OUT018,1067.5
FDA58,OUT017,3903.5
FDK56,OUT046,2999.5
FDP52,OUT045,3683.5
FDW20,OUT018,1735.5
FDS52,OUT049,1699.5
NCT29,OUT018,1619.5
NCL54,OUT013,2854.5
FDC05,OUT045,3199.5
FDF34,OUT035,3235.5
FDP03,OUT027,3451.5
FDD32,OUT010,-572.5
FDZ10,OUT045,2075.5
FDZ40,OUT035,979.5
FDD51,OUT018,479.5
NCY30,OUT019,948.5
FDP58,OUT017,3627.5
FDV49,OUT017,4303.5
FDY24,OUT019,-1012.5
NCO55,OUT017,1800.5
FDR13,OUT017,2075.5
FDS51,OUT017,1191.5
FDP26,OUT045,1659.5
NCB54,OUT027,3459.5
FDF32,OUT017,3327.5
FDN31,OUT018,2763.5
DRM48,OUT017,787.5
FDN20,OUT049,2783.5
DRL01,OUT046,3695.5
FDV56,OUT049,1815.5
DRH13,OUT027,3095.5
FDA03,OUT017,2507.5
FDF47,OUT027,4983.5
FDX32,OUT046,2367.5
FDX57,OUT049,1659.5
NCA30,OUT045,3026.5
FDO49,OUT013,899.5
FDL04,OUT019,-244.5
DRM48,OUT035,715.5
FDR16,OUT013,3439.5
NCC19,OUT018,2759.5
NCE42,OUT045,3684.5
FDY24,OUT017,1095.5
FDH19,OUT049,2959.5
FDJ46,OUT013,2859.5
FDN45,OUT010,1639.5
FDY08,OUT035,2327.5
FDZ37,OUT035,1467.5
NCT30,OUT045,768.5
DRY23,OUT018,439.5
NCZ30,OUT018,1643.5
FDC44,OUT018,1579.5
FDB45,OUT035,1727.5
FDY04,OUT013,2647.5
FDM27,OUT046,2547.5
FDZ43,OUT017,3979.5
FDT39,OUT019,503.5
NCC06,OUT019,96.5
FDL15,OUT027,3871.5
FDL57,OUT017,4219.5
FDU08,OUT046,1575.5
FDK40,OUT017,4299.5
FDQ12,OUT010,1703.5
FDS48,OUT017,2571.5
FDP09,OUT045,3391.5
FDW21,OUT049,1687.5
FDY25,OUT035,2995.5
DRE13,OUT017,1507.5
FDV43,OUT019,-1160.5
FDD22,OUT045,1839.5
FDM46,OUT019,-436.5
NCO30,OUT010,1008.5
FDM25,OUT046,2843.5
NCN41,OUT049,2055.5
FDU24,OUT045,1503.5
FDZ50,OUT046,2991.5
FDP45,OUT013,4015.5
NCM54,OUT045,2004.5
FDW10,OUT019,939.5
FDP20,OUT017,2235.5
FDK32,OUT046,2435.5
FDN52,OUT049,1523.5
FDM58,OUT045,1847.5
FDZ46,OUT027,3243.5
NCA18,OUT018,1577.5
FDD35,OUT046,1995.5
NCK31,OUT035,862.5
FDI40,OUT027,3027.5
FDT50,OUT019,-348.5
NCT06,OUT046,2572.5
FDT31,OUT035,3099.5
FDT45,OUT049,1011.5
FDT13,OUT045,3023.5
FDO50,OUT045,1463.5
NCU18,OUT010,282.5
NCR54,OUT049,3191.5
NCO18,OUT018,2553.5
FDU09,OUT045,963.5
FDT13,OUT018,2743.5
FDE09,OUT046,1851.5
NCK53,OUT019,-361.5
FDG45,OUT049,3503.5
DRH15,OUT035,823.5
FDO21,OUT019,1655.5
FDD14,OUT027,4403.5
FDC09,OUT046,1651.5
FDH45,OUT027,2195.5
FDV32,OUT046,1083.5
FDG12,OUT035,2019.5
FDS32,OUT013,2311.5
NCL55,OUT018,3619.5
DRE01,OUT035,3883.5
DRE15,OUT049,1335.5
NCL42,OUT045,3852.5
FDP31,OUT013,1119.5
FDN33,OUT018,1219.5
FDZ59,OUT046,2631.5
FDE45,OUT010,959.5
FDJ07,OUT013,1975.5
FDQ45,OUT018,2707.5
FDM33,OUT027,4911.5
FDO15,OUT010,-684.5
FDM46,OUT013,1519.5
FDR03,OUT045,3307.5
FDY49,OUT018,2367.5
FDQ60,OUT045,1951.5
FDW10,OUT049,2971.5
FDO51,OUT049,891.5
FDJ40,OUT018,1523.5
FDS20,OUT018,2659.5
FDU45,OUT013,1903.5
FDV02,OUT035,2747.5
FDN09,OUT046,3835.5
NCM55,OUT027,4383.5
FDN23,OUT018,2043.5
FDY31,OUT010,391.5
FDW03,OUT010,-240.5
FDD14,OUT046,2979.5
FDV23,OUT017,2199.5
DRI03,OUT045,2827.5
FDN13,OUT035,1647.5
FDF45,OUT027,2435.5
FDU46,OUT035,1479.5
FDB57,OUT049,3659.5
FDV12,OUT049,1703.5
FDQ58,OUT013,2451.5
NCA18,OUT017,2002.5
FDH52,OUT049,1139.5
FDM24,OUT018,2123.5
NCP43,OUT027,4303.5
NCO18,OUT019,898.5
FDM32,OUT017,1623.5
NCL07,OUT017,788.5
FDK03,OUT013,4039.5
FDP59,OUT017,1795.5
FDQ24,OUT049,4055.5
FDQ16,OUT018,1527.5
FDU44,OUT013,2607.5
FDH28,OUT010,-1224.5
FDV28,OUT019,-1252.5
FDM22,OUT045,931.5
FDR56,OUT046,3171.5
FDV39,OUT049,3267.5
FDU37,OUT019,-600.5
FDQ11,OUT010,2111.5
FDX02,OUT045,3559.5
NCS42,OUT018,1141.5
FDY57,OUT027,2947.5
FDB21,OUT049,3923.5
FDE28,OUT017,3811.5
FDQ55,OUT017,2031.5
FDA48,OUT049,3643.5
FDZ19,OUT045,2831.5
NCC43,OUT045,3924.5
NCV18,OUT046,1276.5
NCA42,OUT018,2189.5
FDY45,OUT046,4043.5
NCC30,OUT045,2852.5
FDM57,OUT013,1427.5
FDL09,OUT010,727.5
FDB09,OUT027,3451.5
FDT44,OUT035,2007.5
NCT06,OUT027,3975.5
FDX26,OUT049,3071.5
FDK32,OUT013,2499.5
DRA12,OUT046,2275.5
FDO46,OUT010,1111.5
FDE52,OUT013,1447.5
NCH42,OUT045,3598.5
FDV08,OUT035,803.5
FDB47,OUT018,3075.5
FDC28,OUT010,-112.5
FDD22,OUT046,1875.5
FDS07,OUT027,3311.5
DRI13,OUT045,3435.5
FDG32,OUT018,3263.5
FDU14,OUT017,4103.5
FDD28,OUT019,-928.5
NCP41,OUT017,1912.5
FDS08,OUT049,2943.5
FDX47,OUT045,2519.5
FDC53,OUT019,-320.5
FDQ19,OUT035,3883.5
FDL14,OUT045,2483.5
FDM33,OUT019,1607.5
FDA51,OUT045,1871.5
FDZ27,OUT018,551.5
FDT04,OUT046,739.5
DRC13,OUT049,2119.5
FDR16,OUT027,4851.5
FDQ03,OUT027,5171.5
FDE38,OUT035,2719.5
DRH23,OUT027,2359.5
FDT11,OUT019,1123.5
FDD09,OUT035,2975.5
FDR40,OUT045,1339.5
FDX07,OUT017,3139.5
FDR07,OUT035,1615.5
FDA51,OUT017,2039.5
FDT59,OUT019,1739.5
FDF20,OUT017,3291.5
FDR13,OUT045,1895.5
FDY26,OUT049,3479.5
FDW04,OUT017,2267.5
FDK52,OUT017,3763.5
FDN60,OUT049,2607.5
FDM09,OUT019,799.5
FDP46,OUT049,1519.5
FDB50,OUT019,-628.5
NCQ29,OUT049,4121.5
FDP16,OUT027,5295.5
FDX33,OUT018,2287.5
FDP07,OUT010,1211.5
FDN22,OUT046,3979.5
FDF39,OUT049,4227.5
FDS21,OUT017,1187.5
NCM42,OUT013,1678.5
FDK50,OUT019,679.5
DRF13,OUT027,3747.5
FDH35,OUT018,2319.5
FDP60,OUT018,1299.5
DRJ49,OUT027,3499.5
NCT42,OUT019,404.5
FDE38,OUT049,2759.5
FDI04,OUT049,3307.5
NCH54,OUT045,2464.5
FDT56,OUT049,1107.5
DRD15,OUT018,3371.5
FDV58,OUT013,3163.5
FDP21,OUT049,3135.5
FDH05,OUT013,3743.5
FDR10,OUT027,3991.5
NCP06,OUT045,2346.5
FDF33,OUT049,1787.5
DRK37,OUT013,3051.5
DRH49,OUT045,1343.5
FDT58,OUT013,2691.5
FDD41,OUT018,1375.5
FDP40,OUT018,1539.5
FDM51,OUT027,3043.5
FDO45,OUT010,-528.5
FDW33,OUT010,-248.5
FDY24,OUT045,927.5
FDB10,OUT010,1823.5
FDM40,OUT035,2339.5
NCI06,OUT017,3032.5
FDW12,OUT019,399.5
FDX48,OUT027,3903.5
NCW05,OUT027,3065.5
FDX27,OUT017,1691.5
DRM37,OUT045,3163.5
FDA38,OUT045,3815.5
FDR36,OUT046,727.5
FDZ45,OUT046,3199.5
FDG05,OUT017,2687.5
FDK28,OUT013,4103.5
FDV47,OUT045,1387.5
FDN21,OUT045,2559.5
FDP20,OUT027,3487.5
FDI35,OUT045,2947.5
DRY23,OUT013,787.5
FDA56,OUT017,2155.5
FDB09,OUT013,2047.5
NCO26,OUT027,3283.5
FDQ49,OUT018,2223.5
FDI52,OUT027,3419.5
FDZ44,OUT027,3339.5
FDZ09,OUT018,2327.5
FDY03,OUT049,1979.5
NCG42,OUT017,2212.5
DRI13,OUT027,4871.5
FDQ32,OUT013,2099.5
FDW16,OUT035,1535.5
FDU27,OUT046,839.5
FDR28,OUT010,667.5
FDQ49,OUT010,603.5
FDS37,OUT046,1907.5
FDW26,OUT018,3235.5
FDX12,OUT018,3539.5
NCP06,OUT013,2400.5
FDW45,OUT010,399.5
NCN30,OUT049,1563.5
FDN24,OUT049,1007.5
NCL41,OUT027,1975.5
FDR02,OUT019,-104.5
FDD09,OUT010,999.5
FDS33,OUT010,-532.5
FDU22,OUT045,1955.5
FDI53,OUT013,2631.5
DRH01,OUT049,2939.5
FDX32,OUT013,2351.5
NCP30,OUT018,375.5
FDB60,OUT045,3151.5
FDB14,OUT049,1615.5
NCP02,OUT035,984.5
FDJ10,OUT017,2419.5
FDG34,OUT046,1839.5
NCB18,OUT017,1520.5
FDM16,OUT049,1327.5
FDW25,OUT018,1067.5
FDB35,OUT010,-456.5
DRN11,OUT013,2311.5
FDF41,OUT019,1999.5
FDH16,OUT045,1419.5
NCQ50,OUT018,3057.5
DRH23,OUT018,655.5
DRJ37,OUT013,2439.5
DRJ24,OUT027,4383.5
FDY16,OUT035,3047.5
FDQ27,OUT045,1675.5
FDZ33,OUT045,2379.5
FDF29,OUT045,2139.5
FDA08,OUT049,2707.5
FDG31,OUT046,1087.5
FDE34,OUT019,1047.5
NCR30,OUT027,2577.5
FDV33,OUT035,4131.5
DRZ24,OUT018,1651.5
NCL54,OUT035,2834.5
FDR12,OUT049,2927.5
NCC54,OUT046,3780.5
DRN59,OUT013,815.5
FDX50,OUT019,-92.5
FDV31,OUT027,4311.5
NCA29,OUT027,4177.5
FDW60,OUT049,2983.5
FDX08,OUT017,3107.5
DRD49,OUT013,3755.5
FDD33,OUT046,3675.5
FDW35,OUT013,783.5
FDJ36,OUT017,1803.5
FDV51,OUT035,2703.5
FDW36,OUT046,1691.5
FDH35,OUT046,2631.5
NCS30,OUT027,3483.5
FDN49,OUT017,859.5
FDL08,OUT018,3595.5
FDI09,OUT013,3851.5
FDP19,OUT018,1811.5
FDU21,OUT010,-1308.5
NCP41,OUT045,1654.5
FDY10,OUT013,1895.5
FDP12,OUT018,383.5
NCN26,OUT049,1953.5
FDK44,OUT013,2879.5
FDC28,OUT049,1903.5
FDJ41,OUT027,5551.5
NCT29,OUT035,2024.5
NCH42,OUT019,1654.5
FDU60,OUT018,2379.5
FDS02,OUT045,3123.5
FDC51,OUT046,2023.5
FDU03,OUT013,3011.5
FDX39,OUT045,3395.5
NCY05,OUT010,-1319.5
NCL06,OUT027,5453.5
FDD32,OUT035,1375.5
NCN41,OUT045,1952.5
NCX53,OUT049,2331.5
FDU57,OUT019,491.5
FDQ23,OUT046,1651.5
FDQ52,OUT045,3931.5
FDC14,OUT045,731.5
FDY09,OUT035,2935.5
FDQ28,OUT045,2507.5
FDV25,OUT046,3519.5
FDJ07,OUT035,1963.5
DRB25,OUT049,1759.5
FDK52,OUT019,1667.5
FDY52,OUT027,2467.5
FDB28,OUT046,3179.5
FDT36,OUT035,719.5
FDV25,OUT017,3683.5
NCN07,OUT027,3483.5
FDC57,OUT017,3283.5
FDQ03,OUT018,3475.5
FDU23,OUT017,2803.5
NCX41,OUT035,3410.5
NCD06,OUT035,822.5
FDW08,OUT045,1691.5
NCU29,OUT017,2428.5
NCE06,OUT013,2542.5
FDV52,OUT010,15.5
FDB02,OUT017,3035.5
NCR18,OUT045,708.5
FDK16,OUT049,1611.5
NCQ29,OUT010,2084.5
FDZ01,OUT019,-264.5
FDW27,OUT035,2571.5
FDD17,OUT018,3475.5
FDW39,OUT013,2915.5
DRH59,OUT045,1167.5
FDS52,OUT013,1651.5
FDU40,OUT027,4563.5
NCF54,OUT013,2814.5
FDH46,OUT045,1643.5
NCP14,OUT049,1691.5
FDH50,OUT049,3111.5
DRF15,OUT010,495.5
FDV27,OUT027,2835.5
NCJ06,OUT049,2019.5
FDN02,OUT018,3007.5
FDQ51,OUT049,919.5
FDQ07,OUT017,3711.5
FDS45,OUT049,1775.5
NCJ06,OUT045,1932.5
FDD36,OUT035,1983.5
FDY25,OUT045,2955.5
FDU52,OUT046,2475.5
DRK47,OUT017,3735.5
NCL30,OUT017,2190.5
FDN22,OUT035,4047.5
NCF30,OUT027,3419.5
FDK03,OUT035,4107.5
FDT45,OUT017,1091.5
NCC54,OUT027,5159.5
FDP08,OUT018,2871.5
FDU44,OUT046,2611.5
DRG39,OUT035,939.5
FDU32,OUT049,2091.5
FDY27,OUT049,2995.5
NCP54,OUT013,1992.5
NCZ41,OUT049,2111.5
DRL49,OUT013,2319.5
FDI05,OUT018,967.5
FDY56,OUT045,3615.5
DRC13,OUT013,2059.5
NCV29,OUT017,3014.5
FDR24,OUT049,1547.5
FDZ34,OUT018,2795.5
FDP37,OUT035,2119.5
FDX08,OUT027,4351.5
FDS57,OUT045,2279.5
NCG18,OUT049,1679.5
FDK25,OUT018,2399.5
FDH53,OUT049,1431.5
DRI59,OUT018,3235.5
FDA52,OUT046,2899.5
FDT20,OUT010,-1244.5
FDE36,OUT019,675.5
FDI24,OUT017,2995.5
FDB28,OUT018,2907.5
FDV11,OUT017,3035.5
FDP01,OUT046,2483.5
FDD34,OUT027,3987.5
FDJ50,OUT027,2307.5
FDZ44,OUT013,1975.5
DRO59,OUT035,1275.5
DRB48,OUT045,695.5
FDR21,OUT018,2567.5
NCE42,OUT010,1740.5
FDO23,OUT046,1503.5
NCE30,OUT018,3053.5
FDQ22,OUT035,743.5
FDY01,OUT045,1907.5
FDS08,OUT017,3035.5
FDG28,OUT018,3615.5
FDQ51,OUT018,559.5
FDB05,OUT017,4083.5
FDO56,OUT049,2023.5
FDE02,OUT018,1183.5
FDN45,OUT017,3707.5
FDS09,OUT013,895.5
NCA54,OUT018,2601.5
FDP09,OUT010,1467.5
FDC53,OUT045,1575.5
NCM55,OUT017,3120.5
FDL09,OUT018,2407.5
FDA11,OUT019,-428.5
FDA50,OUT045,1515.5
FDC23,OUT017,3059.5
FDE22,OUT049,2631.5
FDD23,OUT046,3035.5
NCA29,OUT049,2861.5
FDK38,OUT046,2359.5
DRC13,OUT046,1975.5
NCP43,OUT049,2959.5
FDX28,OUT049,1687.5
FDF08,OUT049,1559.5
FDZ33,OUT046,2395.5
FDD10,OUT049,3019.5
FDO58,OUT017,2739.5
FDI50,OUT017,3815.5
FDO58,OUT045,2635.5
FDX08,OUT013,2971.5
NCK17,OUT010,-1259.5
FDF39,OUT035,4195.5
FDU45,OUT010,-76.5
NCJ18,OUT018,1585.5
DRC27,OUT019,1947.5
DRC25,OUT035,1407.5
FDU59,OUT035,2615.5
FDU28,OUT035,3135.5
NCP30,OUT046,686.5
FDB39,OUT018,647.5
FDE41,OUT013,1443.5
DRH11,OUT010,-1008.5
FDA58,OUT045,3739.5
FDU50,OUT046,1907.5
FDM34,OUT013,2143.5
FDM44,OUT027,3039.5
FDR39,OUT045,2979.5
FDM25,OUT045,2867.5
FDQ49,OUT049,2615.5
DRH25,OUT018,587.5
FDM09,OUT027,4135.5
FDL44,OUT019,651.5
NCR42,OUT018,259.5
DRL59,OUT046,883.5
FDX43,OUT013,2703.5
DRK47,OUT010,1639.5
FDU48,OUT018,1847.5
FDY12,OUT045,875.5
NCN43,OUT018,1659.5
NCM55,OUT018,2639.5
FDQ21,OUT027,3431.5
FDX13,OUT035,4015.5
NCK30,OUT027,5357.5
FDG20,OUT049,2967.5
DRG27,OUT017,843.5
FDY14,OUT018,3863.5
FDP59,OUT035,1711.5
FDU60,OUT017,2851.5
NCC18,OUT019,760.5
DRJ39,OUT017,3611.5
FDS07,OUT049,1967.5
FDM08,OUT027,4967.5
FDP51,OUT045,1979.5
FDU16,OUT035,1407.5
FDH12,OUT013,1723.5
DRE48,OUT010,1191.5
NCL42,OUT027,5227.5
FDR21,OUT045,2887.5
NCW29,OUT035,2140.5
FDO11,OUT013,3999.5
NCM31,OUT049,2317.5
FDV35,OUT019,567.5
FDF58,OUT017,1183.5
NCE43,OUT049,2729.5
FDA02,OUT035,2387.5
DRL37,OUT010,-1176.5
FDR24,OUT018,1191.5
FDW59,OUT049,1443.5
FDS22,OUT049,903.5
FDW24,OUT017,1007.5
FDU24,OUT035,1583.5
FDA21,OUT027,4431.5
FDH58,OUT027,3335.5
FDW36,OUT018,1359.5
FDI45,OUT027,4235.5
FDU01,OUT018,2731.5
FDF35,OUT027,3223.5
FDU43,OUT019,1859.5
FDE24,OUT019,399.5
FDK50,OUT049,2691.5
FDG31,OUT045,1051.5
FDC60,OUT045,1459.5
FDL36,OUT013,1491.5
FDP21,OUT013,3107.5
FDW16,OUT045,1471.5
FDX02,OUT017,3727.5
FDQ58,OUT027,3875.5
FDT51,OUT046,1843.5
FDD59,OUT049,1399.5
NCM42,OUT018,1457.5
FDA57,OUT018,435.5
FDZ48,OUT035,1911.5
FDE46,OUT045,2439.5
NCZ30,OUT019,0.5
FDB56,OUT017,3203.5
FDA25,OUT027,3091.5
FDD20,OUT013,2075.5
FDL25,OUT013,1527.5
NCO18,OUT049,2925.5
FDJ45,OUT017,795.5
FDR12,OUT035,2771.5
NCF19,OUT010,-1163.5
FDK25,OUT046,2659.5
NCR17,OUT046,1826.5
FDC52,OUT046,2443.5
NCA54,OUT017,3042.5
FDR45,OUT010,1851.5
NCM19,OUT049,1913.5
FDF39,OUT027,5571.5
FDX23,OUT049,1639.5
FDD58,OUT027,3003.5
FDX28,OUT013,1635.5
NCD31,OUT013,2568.5
FDU57,OUT018,2131.5
FDI27,OUT046,811.5
NCM42,OUT046,1736.5
FDD32,OUT027,2751.5
FDI34,OUT013,3683.5
NCM29,OUT049,2155.5
