Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ27,OUT046,853.4131326021891
FDN57,OUT017,2295.731043189783
FDA03,OUT018,2092.2665322204225
FDZ36,OUT045,3079.791186074404
NCU05,OUT013,1319.6477651243029
FDT39,OUT018,2171.276255531453
FDK60,OUT017,1625.5571612929643
FDZ25,OUT017,2743.7476276857437
FDG12,OUT046,2034.1647061116767
DRB01,OUT019,1159.0673279882221
NCC43,OUT027,5331.223124546641
FDX13,OUT019,1993.5451452208747
FDM22,OUT049,1020.0617938825995
FDJ03,OUT027,2312.4227928663868
FDU14,OUT018,3647.0606921038584
FDB33,OUT010,611.8637134386569
FDP27,OUT046,3079.684698382162
FDO38,OUT010,-652.9459474467283
FDE28,OUT027,5120.281637960814
FDO27,OUT035,1599.3711796020837
DRL23,OUT027,3090.729122325258
FDS28,OUT046,1000.6283316538418
FDX24,OUT013,1501.165919444983
FDZ02,OUT035,1613.6307876707037
FDL46,OUT045,1960.2027798643069
FDS60,OUT027,4322.891788681936
NCO06,OUT017,654.2864974069191
FDO16,OUT035,1410.3178844485567
FDC60,OUT049,1510.261198025374
FDA48,OUT018,3224.396415888242
FDZ36,OUT027,4467.7365816600195
FDK27,OUT045,2013.5154713500538
FDW23,OUT018,442.3089458735167
FDM14,OUT018,1549.588110002438
FDM14,OUT013,1813.1180884508653
FDW60,OUT018,2653.9390084127213
FDE21,OUT013,1930.6919453134255
NCM42,OUT035,1833.4269949989566
FDY59,OUT010,-406.36080996494434
DRI49,OUT049,1370.0223068747318
FDT28,OUT019,500.9864681856235
FDQ22,OUT018,453.25741976458266
FDR60,OUT049,1320.2300031406521
FDC50,OUT019,-395.44950770108744
FDV24,OUT013,2436.1660288832236
DRF48,OUT010,1113.8437544543754
FDQ47,OUT046,723.6796934540558
DRN36,OUT049,1599.451308721521
NCY06,OUT035,2108.0052271251743
FDE52,OUT035,1516.1095940095138
NCB54,OUT045,2084.226823135071
NCF31,OUT035,2451.2080017913713
FDJ08,OUT027,4480.422285438401
NCC07,OUT017,1698.531864458102
NCD19,OUT027,2328.247548875416
FDL46,OUT049,2014.4008586026498
FDM20,OUT045,3909.2490545195665
NCI06,OUT010,1000.5589315005636
DRM11,OUT035,4077.9705498313715
NCH07,OUT018,2221.8650610488608
FDS23,OUT013,2117.267779699936
FDO49,OUT018,624.7028010447266
FDS35,OUT049,1159.3883722066344
DRK39,OUT045,1361.5367515358332
DRI39,OUT049,1040.7017052931847
FDV04,OUT017,2582.905996751725
NCN14,OUT035,2980.4496629216505
FDH08,OUT013,3670.776487934446
FDS20,OUT046,2970.688909337099
FDV40,OUT049,1304.0889388640608
FDZ48,OUT010,-81.12693262163691
FDS24,OUT027,2865.453684416391
FDK44,OUT049,2907.7643424500634
FDS48,OUT045,2439.4908817432242
FDK26,OUT010,1147.005484395135
FDD23,OUT045,3120.762897326711
NCH54,OUT017,2578.300654575415
NCP14,OUT010,-245.20231111223336
FDM60,OUT010,-1150.6384649823567
FDV24,OUT017,2451.4172553654853
FDH08,OUT018,3347.200034763536
FDS12,OUT027,3490.9672858993786
FDR39,OUT027,4349.5295486112045
FDP12,OUT027,2135.402926028569
DRF60,OUT027,5128.920832494719
FDC09,OUT035,1704.5668846039948
FDF50,OUT018,2915.091305880855
FDG28,OUT035,3911.7265152865834
NCE19,OUT017,975.1033744253873
NCM53,OUT010,-133.14485645749596
NCN18,OUT049,1881.3802403661618
FDF32,OUT035,3236.273900033433
FDF11,OUT013,3825.554683445192
DRI59,OUT049,3615.7832427360595
NCG54,OUT035,2692.940812244391
FDM44,OUT046,1614.9168063208363
FDT57,OUT018,3453.3364678694334
FDV24,OUT046,2414.7723166503424
FDI50,OUT019,1731.9038978871422
FDS09,OUT035,967.8195146066461
NCC31,OUT027,3857.6648677271473
FDQ07,OUT019,1606.240923072682
FDC22,OUT017,3167.83075544132
FDZ56,OUT046,2674.150212603954
FDZ40,OUT019,-978.466464985124
FDS46,OUT027,3393.967753542816
DRD24,OUT045,2279.832503577467
FDV45,OUT017,3093.491961211187
FDL26,OUT045,2515.6412491150886
FDA56,OUT018,1734.2453165537684
FDN27,OUT046,1942.6326046193394
FDM20,OUT049,3917.6974382312555
FDO16,OUT017,1384.5836809960638
FDL03,OUT035,3221.143446927067
FDE58,OUT046,1925.9282472227328
FDI02,OUT027,3305.9281841759
NCC55,OUT019,-1212.3194110603565
FDR03,OUT018,3053.6912654878015
FDB14,OUT017,1559.8663179465684
FDR45,OUT013,3811.1880206831233
NCN07,OUT017,2128.472496937723
FDM51,OUT019,-252.0343926925865
FDT52,OUT027,5303.960944780949
FDL26,OUT046,2458.9808188257857
NCZ42,OUT046,3751.0580929518082
DRI47,OUT019,401.3373931151395
FDW40,OUT013,2319.639954818097
FDN34,OUT046,2707.591638836198
FDS01,OUT035,2939.272598632277
NCG55,OUT045,1931.0225319145654
FDC11,OUT035,1450.2373527152508
FDX35,OUT018,3348.28498918818
NCB06,OUT046,2527.3589361644435
FDR09,OUT019,2154.9128976476995
FDC53,OUT017,1586.3598515551798
FDY45,OUT013,4015.8235471814046
FDA22,OUT010,747.5344340401983
FDE02,OUT035,1562.6186191922857
FDW21,OUT045,1677.4401748091286
FDV34,OUT046,1252.895009386748
FDS59,OUT049,1909.8011581597846
NCW17,OUT017,2098.0346529653025
NCK54,OUT046,1910.0668792376257
FDG17,OUT019,1966.5626617466655
FDG35,OUT017,2898.934063566225
FDD08,OUT010,-1208.3472450703011
NCO07,OUT017,3389.2689376798253
FDJ10,OUT010,407.86136312663035
FDW36,OUT017,1688.207250752328
FDW21,OUT010,-269.64230656596965
FDY19,OUT017,1975.9292375297189
DRE03,OUT013,832.2705452934854
NCC55,OUT049,753.2191998135119
FDH52,OUT010,-804.5763343769934
FDO09,OUT017,4208.764988314948
FDU43,OUT045,3847.9914714025767
FDX09,OUT010,941.6996100833891
FDH40,OUT019,-525.6718967148181
FDW58,OUT017,1693.9259626306596
FDC47,OUT017,3638.396563182082
NCR41,OUT035,1531.445400152946
DRG49,OUT035,3869.534939289938
FDC52,OUT027,3878.5227890616766
FDY13,OUT046,1231.3056135223467
FDY35,OUT013,843.0463775865155
FDI35,OUT017,2987.807306343678
NCU18,OUT049,2317.3633965464123
FDY33,OUT018,2276.9237387717526
FDC15,OUT027,3918.3352026349226
FDU01,OUT049,3116.381350939364
NCU42,OUT046,2658.2516729916383
NCV29,OUT018,2597.4134810930373
NCY30,OUT017,2985.2648183232063
FDQ46,OUT049,1917.2942715526387
FDG58,OUT027,3900.345393589391
FDK33,OUT017,3438.0500705925488
NCD07,OUT045,1922.9334139626649
NCX29,OUT027,3712.0235729657356
NCT42,OUT013,2367.8583542619367
DRN59,OUT035,838.0029758542636
FDI44,OUT035,1330.3674330335405
FDA45,OUT049,2962.995661770991
FDP31,OUT045,1175.3515686713029
FDY01,OUT046,1935.1394912264852
FDT09,OUT018,1909.5279535042728
DRH03,OUT027,2915.1389334570226
FDA36,OUT018,2745.1826572637424
NCF31,OUT017,2462.645425548035
FDG14,OUT049,2512.3446571523846
FDG28,OUT027,5312.539012598447
FDU14,OUT049,3991.4773995295527
FDY47,OUT019,248.4122385349861
FDI56,OUT049,1518.6950395222138
DRD01,OUT013,1001.8716419928674
FDM22,OUT046,984.976217242848
FDH33,OUT013,781.9892916938081
DRZ24,OUT013,1940.4532658991836
NCQ38,OUT046,1650.901280224684
FDO16,OUT027,2779.677466429595
FDU07,OUT027,3799.7834460411673
NCB07,OUT013,3128.899423312573
FDU48,OUT045,2177.2536298504465
NCM43,OUT045,2630.183668091579
FDR31,OUT010,438.2620354718414
DRK49,OUT018,456.3964719952327
NCI30,OUT010,1919.5559303484647
DRD60,OUT017,2960.471342974699
NCG19,OUT046,3700.1158075396297
FDH12,OUT035,1702.01508058256
FDM32,OUT035,1511.224555541719
FDM27,OUT035,2555.2531654640525
NCU53,OUT027,4017.602942184389
NCQ18,OUT046,1564.2913888273508
FDS10,OUT013,2927.7842845659584
FDB33,OUT027,3916.8683530381304
FDI12,OUT013,1441.3008426703668
NCW42,OUT013,3513.9774657078547
NCC06,OUT018,1795.4378724173025
FDW02,OUT017,2123.1444365813713
NCD43,OUT017,1672.7976610056094
FDM57,OUT018,1109.2206649363784
FDA58,OUT017,3775.985911618803
FDK56,OUT046,3001.5785315479075
FDP52,OUT045,3729.9658363016283
FDW20,OUT018,1747.564196518403
FDS52,OUT049,1661.4769783444603
NCT29,OUT018,1669.7377259756329
NCL54,OUT013,2872.9070047909336
FDC05,OUT045,3259.2558022402086
FDF34,OUT035,3238.262410934853
FDP03,OUT027,3480.614816567358
FDD32,OUT010,-524.2422187452353
FDZ10,OUT045,2111.1110082656623
FDZ40,OUT035,974.3347282683058
FDD51,OUT018,513.1923796054378
NCY30,OUT019,988.1436080127055
FDP58,OUT017,3505.133420281319
FDV49,OUT017,4168.1380006075815
FDY24,OUT019,-964.5515804614438
NCO55,OUT017,1714.2211504963047
FDR13,OUT017,1991.310971650191
FDS51,OUT017,1087.13060135652
FDP26,OUT045,1697.76321830102
NCB54,OUT027,3495.047066234014
FDF32,OUT017,3207.6803406417744
FDN31,OUT018,2780.3613133833
DRM48,OUT017,697.5914431055858
FDN20,OUT049,2730.6809587874495
DRL01,OUT046,3704.511896141827
FDV56,OUT049,1794.884347565881
DRH13,OUT027,3099.7961400083527
FDA03,OUT017,2405.3600084211002
FDF47,OUT027,4967.799505269217
FDX32,OUT046,2382.5600711633992
FDX57,OUT049,1641.1539348525685
NCA30,OUT045,3095.201335472254
FDO49,OUT013,918.2560168543947
FDL04,OUT019,-246.0081288965241
DRM48,OUT035,714.7475787405808
FDR16,OUT013,3437.6544567379538
NCC19,OUT018,2812.0567533783997
NCE42,OUT045,3737.2496961203697
FDY24,OUT017,1021.1322060923932
FDH19,OUT049,2923.490800115476
FDJ46,OUT013,2845.915205315762
FDN45,OUT010,1650.4167138090952
FDY08,OUT035,2324.9206071404874
FDZ37,OUT035,1474.1971546532207
NCT30,OUT045,858.95919553241
DRY23,OUT018,503.15677819211095
NCZ30,OUT018,1696.4498291593202
FDC44,OUT018,1595.7152400130617
FDB45,OUT035,1696.3335403314372
FDY04,OUT013,2634.738119958234
FDM27,OUT046,2560.0688878668147
FDZ43,OUT017,3873.651331600651
FDT39,OUT019,528.7091825395356
NCC06,OUT019,131.42562988164104
FDL15,OUT027,3861.711376971621
FDL57,OUT017,4106.391467624993
FDU08,OUT046,1576.3898443965156
FDK40,OUT017,4164.826866430027
FDQ12,OUT010,1714.6407075586992
FDS48,OUT017,2449.4986275303045
FDP09,OUT045,3421.3828848231515
FDW21,OUT049,1677.3104907033205
FDY25,OUT035,2978.288510422195
DRE13,OUT017,1404.3527473689028
FDV43,OUT019,-1138.893489307963
FDD22,OUT045,1885.9710403276222
FDM46,OUT019,-424.0058954655367
NCO30,OUT010,1064.8200968773772
FDM25,OUT046,2873.689376980537
NCN41,OUT049,2051.7778388488714
FDU24,OUT045,1569.8740637336489
FDZ50,OUT046,3016.508487429992
FDP45,OUT013,3997.3819598974846
NCM54,OUT045,2073.278349244005
FDW10,OUT019,945.988643992138
FDP20,OUT017,2116.829720143994
FDK32,OUT046,2448.176571255377
FDN52,OUT049,1515.5281316653172
FDM58,OUT045,1911.323348607966
FDZ46,OUT027,3250.5898101615235
NCA18,OUT018,1631.2479356785213
FDD35,OUT046,1995.004568001101
NCK31,OUT035,888.908089639233
FDI40,OUT027,3051.088790698916
FDT50,OUT019,-316.25838644219016
NCT06,OUT046,2590.1532519444645
FDT31,OUT035,3075.357925844997
FDT45,OUT049,985.1535180535639
FDT13,OUT045,3064.4094519539312
FDO50,OUT045,1501.1796381274294
NCU18,OUT010,333.2389720679659
NCR54,OUT049,3185.481626806931
NCO18,OUT018,2605.9915489105347
FDU09,OUT045,1040.6587478009567
FDT13,OUT018,2757.034687631585
FDE09,OUT046,1857.4523911915892
NCK53,OUT019,-322.7823564536807
FDG45,OUT049,3464.143539804831
DRH15,OUT035,825.6619956208237
FDO21,OUT019,1677.6504782974098
FDD14,OUT027,4400.960783888981
FDC09,OUT046,1669.3516238584352
FDH45,OUT027,2232.5095130785794
FDV32,OUT046,1095.257457936836
FDG12,OUT035,2026.4896277697485
FDS32,OUT013,2305.380346749477
NCL55,OUT018,3648.7328947377164
DRE01,OUT035,3852.415975282152
DRE15,OUT049,1308.1687191986964
NCL42,OUT045,3901.928582724748
FDP31,OUT013,1128.6474268582174
FDN33,OUT018,1260.0917217105248
FDZ59,OUT046,2645.211929667356
FDE45,OUT010,988.3528615868186
FDJ07,OUT013,1958.7965548394866
FDQ45,OUT018,2748.6380177619544
FDM33,OUT027,4900.678983953238
FDO15,OUT010,-631.808329820715
FDM46,OUT013,1500.6769695793857
FDR03,OUT045,3365.355063718896
FDY49,OUT018,2389.7567834871757
FDQ60,OUT045,2022.2005938609998
FDW10,OUT049,2932.9724244097497
FDO51,OUT049,899.2139744696946
FDJ40,OUT018,1565.873400599687
FDS20,OUT018,2681.3732701253175
FDU45,OUT013,1908.9020522247417
FDV02,OUT035,2710.26902982629
FDN09,OUT046,3817.8245747218843
NCM55,OUT027,4417.455887711474
FDN23,OUT018,2078.458702390191
FDY31,OUT010,413.361505429886
FDW03,OUT010,-191.08436149332738
FDD14,OUT046,2976.370449588222
FDV23,OUT017,2085.413976440379
DRI03,OUT045,2882.4023477676537
FDN13,OUT035,1620.634951197961
FDF45,OUT027,2468.5607832804767
FDU46,OUT035,1486.1235282754815
FDB57,OUT049,3629.4184309682555
FDV12,OUT049,1685.9257301480275
FDQ58,OUT013,2426.5728897073222
NCA18,OUT017,1927.1852762442047
FDH52,OUT049,1138.087428983548
FDM24,OUT018,2156.979475835624
NCP43,OUT027,4338.446164400444
NCO18,OUT019,943.4089843444563
FDM32,OUT017,1504.0761656938046
NCL07,OUT017,724.2292030348548
FDK03,OUT013,4022.590041857171
FDP59,OUT017,1697.8702729944687
FDQ24,OUT049,3998.588617750258
FDQ16,OUT018,1541.9507702889264
FDU44,OUT013,2598.0554426146755
FDH28,OUT010,-1161.5497672462138
FDV28,OUT019,-1204.365763079283
FDM22,OUT045,1005.8946982925784
FDR56,OUT046,3192.5876261638246
FDV39,OUT049,3228.995826079711
FDU37,OUT019,-563.2953021623621
FDQ11,OUT010,2141.7010723765134
FDX02,OUT045,3585.083871696335
NCS42,OUT018,1192.6920637541934
FDY57,OUT027,2967.3010836135395
FDB21,OUT049,3872.9628145630068
FDE28,OUT017,3710.891072831453
FDQ55,OUT017,1943.1908705499693
FDA48,OUT049,3597.4066827055944
FDZ19,OUT045,2882.1226514761697
NCC43,OUT045,3979.0196782005983
NCV18,OUT046,1317.743422972776
NCA42,OUT018,2230.443128866358
FDY45,OUT046,4018.7343604314337
NCC30,OUT045,2927.1741430631128
FDM57,OUT013,1434.2267960768706
FDL09,OUT010,758.1010127591147
FDB09,OUT027,3450.4845245126685
FDT44,OUT035,1987.3666612863822
NCT06,OUT027,3996.1577726406454
FDX26,OUT049,3035.797723338092
FDK32,OUT013,2489.585775062419
DRA12,OUT046,2277.4998361323146
FDO46,OUT010,1160.7761425981573
FDE52,OUT013,1452.2493165614328
NCH42,OUT045,3661.551106986893
FDV08,OUT035,801.5667237120273
FDB47,OUT018,3087.859310437134
FDC28,OUT010,-81.54153923281581
FDD22,OUT046,1879.3493389737212
FDS07,OUT027,3313.9102474343513
DRI13,OUT045,3472.115916661217
FDG32,OUT018,3263.9384491709666
FDU14,OUT017,3967.3025581524507
FDD28,OUT019,-908.9755375955767
NCP41,OUT017,1835.8345726997345
FDS08,OUT049,2917.2459667443377
FDX47,OUT045,2575.7576069038105
FDC53,OUT019,-313.5432568236821
FDQ19,OUT035,3872.221653631068
FDL14,OUT045,2538.134201456267
FDM33,OUT019,1601.3930562320966
FDA51,OUT045,1942.7390923115813
FDZ27,OUT018,582.6833069949853
FDT04,OUT046,755.4401607026109
DRC13,OUT049,2114.301774338371
FDR16,OUT027,4872.303994136655
FDQ03,OUT027,5179.727647936072
FDE38,OUT035,2687.0167473289935
DRH23,OUT027,2375.4269218716527
FDT11,OUT019,1158.8946863901858
FDD09,OUT035,2958.273018848034
FDR40,OUT045,1407.6027548300483
FDX07,OUT017,3047.9236641324005
FDR07,OUT035,1587.3749229135838
FDA51,OUT017,1957.0358720074103
FDT59,OUT019,1731.307893328097
FDF20,OUT017,3178.1460531461307
FDR13,OUT045,1965.5767681976984
FDY26,OUT049,3455.672526680782
FDW04,OUT017,2179.7682622446728
FDK52,OUT017,3633.203972796557
FDN60,OUT049,2560.735138543128
FDM09,OUT019,816.6806378848058
FDP46,OUT049,1482.5013120442527
FDB50,OUT019,-617.2039982071551
NCQ29,OUT049,4096.426679330141
FDP16,OUT027,5275.260330695843
FDX33,OUT018,2314.547144219297
FDP07,OUT010,1232.9821996062124
FDN22,OUT046,3980.2772815733524
FDF39,OUT049,4191.479168574146
FDS21,OUT017,1103.9048418193659
NCM42,OUT013,1691.7843625389196
FDK50,OUT019,675.6731005770818
DRF13,OUT027,3748.2544720709056
FDH35,OUT018,2319.1437300457765
FDP60,OUT018,1309.911881070851
DRJ49,OUT027,3508.3659461986485
NCT42,OUT019,440.3161332778484
FDE38,OUT049,2711.1915887060954
FDI04,OUT049,3290.0900835996276
NCH54,OUT045,2526.8322476704298
FDT56,OUT049,1103.8495009679764
DRD15,OUT018,3379.3844246242334
FDV58,OUT013,3138.138522942572
FDP21,OUT049,3124.8850755024428
FDH05,OUT013,3730.4038958575698
FDR10,OUT027,3975.8997564022093
NCP06,OUT045,2405.9472566303157
FDF33,OUT049,1748.0868697417934
DRK37,OUT013,3040.859853945656
DRH49,OUT045,1386.3302268843404
FDT58,OUT013,2660.2909254628594
FDD41,OUT018,1414.3110842894343
FDP40,OUT018,1588.2221266202073
FDM51,OUT027,3067.267026602716
FDO45,OUT010,-479.0929884658067
FDW33,OUT010,-226.4815871879607
FDY24,OUT045,1009.6947823357298
FDB10,OUT010,1835.562870226023
FDM40,OUT035,2314.3168567943612
NCI06,OUT017,2956.219480693159
FDW12,OUT019,425.8838836111925
FDX48,OUT027,3915.620073016414
NCW05,OUT027,3090.729122325258
FDX27,OUT017,1596.0600454245296
DRM37,OUT045,3205.1378526213025
FDA38,OUT045,3842.617483069185
FDR36,OUT046,773.1179576422333
FDZ45,OUT046,3196.2806555135276
FDG05,OUT017,2589.1136584956544
FDK28,OUT013,4063.4175267888204
FDV47,OUT045,1426.496120352357
FDN21,OUT045,2583.213548669456
FDP20,OUT027,3484.7596241554497
FDI35,OUT045,2987.807306343678
DRY23,OUT013,813.8661296367741
FDA56,OUT017,2043.0497588456979
FDB09,OUT013,2027.27241087063
NCO26,OUT027,3325.1384176169013
FDQ49,OUT018,2248.8563008729006
FDI52,OUT027,3416.2094248698872
FDZ44,OUT027,3345.777769376354
FDZ09,OUT018,2325.3513917897053
FDY03,OUT049,1966.4621554502949
NCG42,OUT017,2127.0799905953495
DRI13,OUT027,4865.780024125166
FDQ32,OUT013,2097.433686073642
FDW16,OUT035,1536.5396921948534
FDU27,OUT046,873.0839006314102
FDR28,OUT010,701.4771870958137
FDQ49,OUT010,634.8827872726412
FDS37,OUT046,1913.587266989293
FDW26,OUT018,3263.556553998818
FDX12,OUT018,3558.676399192002
NCP06,OUT013,2402.133453904718
FDW45,OUT010,414.7911833994693
NCN30,OUT049,1558.9313757076013
FDN24,OUT049,985.1535180535639
NCL41,OUT027,2028.8758414006918
FDR02,OUT019,-96.3644404214516
FDD09,OUT010,1025.4873171687655
FDS33,OUT010,-476.7225823922381
FDU22,OUT045,1998.3151351774482
FDI53,OUT013,2624.7675457983623
DRH01,OUT049,2909.0219384727425
FDX32,OUT013,2345.336986643381
NCP30,OUT018,437.3588801522666
FDB60,OUT045,3190.1095983956006
FDB14,OUT049,1596.9082610499163
NCP02,OUT035,1011.7117085145276
FDJ10,OUT017,2330.639319018819
FDG34,OUT046,1868.5450914033129
NCB18,OUT017,1437.6871189076978
FDM16,OUT049,1322.744635534878
FDW25,OUT018,1090.0388467727546
FDB35,OUT010,-409.1131112106618
DRN11,OUT013,2295.019121067626
FDF41,OUT019,1988.3525548353493
FDH16,OUT045,1461.1858266063168
NCQ50,OUT018,3095.702003187712
DRH23,OUT018,685.8254738420216
DRJ37,OUT013,2418.8006396741157
DRJ24,OUT027,4390.292006289399
FDY16,OUT035,3046.945764401206
FDQ27,OUT045,1739.8198839779707
FDZ33,OUT045,2412.853121813955
FDF29,OUT045,2201.2134317884165
FDA08,OUT049,2681.7643559038997
FDG31,OUT046,1097.138914144807
FDE34,OUT019,1060.7403165427413
NCR30,OUT027,2614.300376385506
FDV33,OUT035,4114.969535442492
DRZ24,OUT018,1675.4936094811735
NCL54,OUT035,2850.986604064039
FDR12,OUT049,2921.716398600953
NCC54,OUT046,3793.874088784878
DRN59,OUT013,815.6033595240878
FDX50,OUT019,-84.438066799191
FDV31,OUT027,4318.188148162008
NCA29,OUT027,4218.990851329912
FDW60,OUT049,2978.3402242642546
FDX08,OUT017,2997.3632738923707
DRD49,OUT013,3728.5835663660077
FDD33,OUT046,3660.294077965421
FDW35,OUT013,782.0264633210172
FDJ36,OUT017,1707.4262405431607
FDV51,OUT035,2667.0012557548325
FDW36,OUT046,1687.3042612767586
FDH35,OUT046,2615.6077591054727
NCS30,OUT027,3519.803369955312
FDN49,OUT017,782.6361865625096
FDL08,OUT018,3593.296222379723
FDI09,OUT013,3834.6217011282865
FDP19,OUT018,1826.0849699638363
FDU21,OUT010,-1241.537390288439
NCP41,OUT045,1720.880590478622
FDY10,OUT013,1875.9124042308863
FDP12,OUT018,441.5124440901885
NCN26,OUT049,1954.6712517988608
FDK44,OUT013,2861.189884742786
FDC28,OUT049,1873.989325853972
FDJ41,OUT027,5530.875314233512
NCT29,OUT035,2035.729287050879
NCH42,OUT019,1685.8750662201364
FDU60,OUT018,2399.690186019838
FDS02,OUT045,3186.3793974186883
FDC51,OUT046,2047.935364314699
FDU03,OUT013,3013.145895941576
FDX39,OUT045,3452.0021267434386
NCY05,OUT010,-1243.7351547639717
NCL06,OUT027,5464.9380456857925
FDD32,OUT035,1379.9499235423755
NCN41,OUT045,2024.7436415326038
NCX53,OUT049,2318.304124650398
FDU57,OUT019,516.3310306788863
FDQ23,OUT046,1652.577383395589
FDQ52,OUT045,3949.694644279067
FDC14,OUT045,809.7628963573759
FDY09,OUT035,2916.923872611757
FDQ28,OUT045,2560.557270731205
FDV25,OUT046,3514.2010049656205
FDJ07,OUT035,1949.7432558388382
DRB25,OUT049,1724.0992121775773
FDK52,OUT019,1661.8169659385494
FDY52,OUT027,2481.2836586860653
FDB28,OUT046,3182.472825683296
FDT36,OUT035,716.3865102842769
FDV25,OUT017,3565.142723376592
NCN07,OUT027,3512.1288586145906
FDC57,OUT017,3187.846247015481
FDQ03,OUT018,3495.844911784772
FDU23,OUT017,2677.4979514075103
NCX41,OUT035,3410.2623289851817
NCD06,OUT035,849.440399610927
FDW08,OUT045,1726.3196060654695
NCU29,OUT017,2343.6047190886825
NCE06,OUT013,2548.715476770115
FDV52,OUT010,59.917776313295576
FDB02,OUT017,2949.8763489784037
NCR18,OUT045,795.1869800211944
FDK16,OUT049,1575.8078150511124
NCQ29,OUT010,2119.45064469961
FDZ01,OUT019,-234.42647881920334
FDW27,OUT035,2568.646388683105
FDD17,OUT018,3477.1520434867457
FDW39,OUT013,2927.476732648228
DRH59,OUT045,1220.1844906831702
FDS52,OUT013,1632.0586562721776
FDU40,OUT027,4558.528452272654
NCF54,OUT013,2830.5427871962524
FDH46,OUT045,1705.9965625735779
NCP14,OUT049,1688.8833844308106
FDH50,OUT049,3098.284487200383
DRF15,OUT010,514.585044441742
FDV27,OUT027,2864.0240064468085
NCJ06,OUT049,2013.2508769245512
FDN02,OUT018,3013.553227646031
FDQ51,OUT049,918.6661729238399
FDQ07,OUT017,3609.0808452615142
FDS45,OUT049,1764.8982818318486
NCJ06,OUT045,2001.9431372736956
FDD36,OUT035,1964.0028639074583
FDY25,OUT045,2999.733679965939
FDU52,OUT046,2468.4996147472684
DRK47,OUT017,3616.7793116914345
NCL30,OUT017,2105.6719926788146
FDN22,OUT035,4025.5002881059922
