Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL54,OUT013,2884.9939717099096
FDC05,OUT045,3152.411602737393
FDF34,OUT035,3205.5215753207194
FDP03,OUT027,3258.8471426465867
FDD32,OUT010,249.26021764230163
FDZ10,OUT045,2054.2125044144364
FDZ40,OUT035,974.5928944139504
FDD51,OUT018,478.5748170522413
NCY30,OUT019,330.3966501331841
FDP58,OUT017,3575.6187546319925
FDV49,OUT017,4525.739010443891
FDY24,OUT019,175.0664080488295
NCO55,OUT017,1704.0813323752034
FDR13,OUT017,1941.7508496222176
FDS51,OUT017,1030.3589288540425
FDP26,OUT045,1620.1333049301854
NCB54,OUT027,3301.859781146458
FDF32,OUT017,3266.532977517046
FDN31,OUT018,2856.580445088323
DRM48,OUT017,711.3463756714953
FDN20,OUT049,2674.9865354971653
DRL01,OUT046,3762.6255873527407
FDV56,OUT049,1687.5056655277947
DRH13,OUT027,2717.4041569157835
FDA03,OUT017,2498.5728162617
FDF47,OUT027,5795.8426468719435
FDX32,OUT046,2495.406355476761
FDX57,OUT049,1568.8264418378983
NCA30,OUT045,3000.0814524076745
FDO49,OUT013,770.8953669643125
FDL04,OUT019,317.42211240904874
DRM48,OUT035,711.3463756714953
FDR16,OUT013,3406.572463328763
NCC19,OUT018,2810.6697947320913
NCE42,OUT045,4070.3709566081516
FDY24,OUT017,1059.632677740701
FDH19,OUT049,2828.2284213047737
FDJ46,OUT013,2864.2862472664506
FDN45,OUT010,556.6521188871968
FDY08,OUT035,2173.4759668368724
FDZ37,OUT035,1406.7586672639673
NCT30,OUT045,757.8770234006028
DRY23,OUT018,499.919801491131
NCZ30,OUT018,1749.9620866281864
FDC44,OUT018,1665.8334138213042
FDB45,OUT035,1571.6475889895607
FDY04,OUT013,2655.1730168575223
FDM27,OUT046,2624.521222664446
FDZ43,OUT017,4003.0859818044487
FDT39,OUT019,305.57969094038253
NCC06,OUT019,319.70101585955274
FDL15,OUT027,3823.521850207454
FDL57,OUT017,4212.11197382298
FDU08,OUT046,1501.454081240289
FDK40,OUT017,4387.985950536862
FDQ12,OUT010,625.807974760653
FDS48,OUT017,2562.426070762367
FDP09,OUT045,3323.9383963081136
FDW21,OUT049,1688.6809660235283
FDY25,OUT035,3027.3144480752103
DRE13,OUT017,1421.8965013184222
FDV43,OUT019,37.27943410056447
FDD22,OUT045,1789.4711450583925
FDM46,OUT019,226.85953814419995
NCO30,OUT010,383.0759438958142
FDM25,OUT046,2833.8732240601157
NCN41,OUT049,2093.5116217610002
FDU24,OUT045,1469.3918884188197
FDZ50,OUT046,3162.684266156216
FDP45,OUT013,4179.800199392076
NCM54,OUT045,2060.849325027044
FDW10,OUT019,256.35391254552474
FDP20,OUT017,2092.5711113075085
FDK32,OUT046,2495.406355476761
FDN52,OUT049,1393.6576820942032
FDM58,OUT045,1806.399457217804
FDZ46,OUT027,3083.6888382771053
NCA18,OUT018,1655.2374332264344
FDD35,OUT046,2021.3105017544415
NCK31,OUT035,834.5789104551075
FDI40,OUT027,2722.1311741090767
FDT50,OUT019,307.1863737738878
NCT06,OUT046,2624.037056784323
FDT31,OUT035,3204.045538257071
FDT45,OUT049,896.4921766979052
FDT13,OUT045,3158.491202389786
FDO50,OUT045,1349.7249304553538
NCU18,OUT010,358.53338746191696
NCR54,OUT049,3234.917791281466
NCO18,OUT018,2638.762826848344
FDU09,OUT045,907.5731791283442
FDT13,OUT018,2888.4336820293943
FDE09,OUT046,1789.4711450583925
NCK53,OUT019,320.6034318052978
FDG45,OUT049,3501.238014663222
DRH15,OUT035,740.1026790791497
FDO21,OUT019,636.938091584364
FDD14,OUT027,5185.448786239931
FDC09,OUT046,1637.061617089597
FDH45,OUT027,1074.3756596236974
FDV32,OUT046,1022.4644643393866
FDG12,OUT035,1950.544594762285
FDS32,OUT013,2140.8329895179413
NCL55,OUT018,3540.021960253904
DRE01,OUT035,3983.927936897751
DRE15,OUT049,1334.4490242650986
NCL42,OUT045,3584.3812174473683
FDP31,OUT013,930.8732082728015
FDN33,OUT018,1294.0577406126583
FDZ59,OUT046,2591.636580831161
FDE45,OUT010,372.5899961016514
FDJ07,OUT013,1888.9065063353698
FDQ45,OUT018,2841.595129396395
FDM33,OUT027,5465.743206720557
FDO15,OUT010,197.1188770329069
FDM46,OUT013,1471.2988335998664
FDR03,OUT045,3617.2853074162026
FDY49,OUT018,2439.1414613537295
FDQ60,OUT045,1886.1177722682983
FDW10,OUT049,2668.2788461923283
FDO51,OUT049,722.2313716588408
FDJ40,OUT018,1418.8202514950683
FDS20,OUT018,2903.829523073687
FDU45,OUT013,1830.833409431711
FDV02,OUT035,2799.216623364406
FDN09,OUT046,3885.2094721728126
NCM55,OUT027,5191.7418387493435
FDN23,OUT018,2192.189124933555
FDY31,OUT010,255.12001626754736
FDW03,OUT010,380.6955991716887
FDD14,OUT046,3077.3553654731377
FDV23,OUT017,2121.0964471894604
DRI03,OUT045,2773.8707530773327
FDN13,OUT035,1648.3386926329713
FDF45,OUT027,1761.0472701460358
FDU46,OUT035,1406.7586672639673
FDB57,OUT049,3665.552955832503
FDV12,OUT049,1700.8573085939722
FDQ58,OUT013,2474.253808856803
NCA18,OUT017,1945.2255312998623
FDH52,OUT049,1012.1935261112636
FDM24,OUT018,2163.411045490947
NCP43,OUT027,4707.9821059859405
NCO18,OUT019,476.5010974590798
FDM32,OUT017,1418.329136974016
NCL07,OUT017,694.7284084258984
FDK03,OUT013,4168.654686894464
FDP59,OUT017,1568.172907311916
FDQ24,OUT049,4199.731183012801
FDQ16,OUT018,1391.8100066750605
FDU44,OUT013,2639.948930178853
FDH28,OUT010,49.39336735847793
FDV28,OUT019,22.4352460455091
FDM22,OUT045,909.1629150237136
FDR56,OUT046,3173.8297786538283
FDV39,OUT049,3207.405905842882
FDU37,OUT019,260.0189452639426
FDQ11,OUT010,613.9364612336952
FDX02,OUT045,3728.155246032276
NCS42,OUT018,1237.629760490931
FDY57,OUT027,2614.055718291273
FDB21,OUT049,3944.395665832941
FDE28,OUT017,3960.644218830973
FDQ55,OUT017,1952.3468302170875
FDA48,OUT049,3797.777673928831
FDZ19,OUT045,2793.7284046441737
NCC43,OUT045,3933.0488467280566
NCV18,OUT046,1336.668802532031
NCA42,OUT018,2331.915159838737
FDY45,OUT046,4153.602624415144
NCC30,OUT045,2912.6398941150564
FDM57,OUT013,1314.1924321829465
FDL09,OUT010,408.8793465907406
FDB09,OUT027,3314.616017140823
FDT44,OUT035,1955.821511894732
NCT06,OUT027,4211.475751593124
FDX26,OUT049,3409.9572055798712
FDK32,OUT013,2510.8340629911677
DRA12,OUT046,2135.17606955378
FDO46,OUT010,493.38675167308054
FDE52,OUT013,1350.3448934948817
NCH42,OUT045,3843.605410214656
FDV08,OUT035,723.4847118335528
FDB47,OUT018,3230.938896350888
FDC28,OUT010,337.28721951456515
FDD22,OUT046,1862.867239750214
FDS07,OUT027,3025.799173993224
DRI13,OUT045,3487.1717801140867
FDG32,OUT018,3343.201477635508
FDU14,OUT017,4246.459183051824
FDD28,OUT019,59.80518280963397
NCP41,OUT017,1704.0813323752034
FDS08,OUT049,2838.6498636236265
FDX47,OUT045,2587.9276829448545
FDC53,OUT019,320.6034318052978
FDQ19,OUT035,4003.0859818044487
FDL14,OUT045,2463.5531185356895
FDM33,OUT019,653.4527522613939
FDA51,OUT045,1878.2058160142558
FDZ27,OUT018,581.6542250449654
FDT04,OUT046,656.4356049787568
DRC13,OUT049,2076.497145861812
FDR16,OUT027,5125.518622721155
FDQ03,OUT027,6199.645930355019
FDE38,OUT035,2751.477571147202
DRH23,OUT027,1686.0044372644315
FDT11,OUT019,503.37291420628236
FDD09,OUT035,3038.4599605728226
FDR40,OUT045,1343.2136336560054
FDX07,OUT017,3247.8199345647913
FDR07,OUT035,1531.8226621087013
FDA51,OUT017,1941.7508496222176
FDT59,OUT019,636.9534872582653
FDF20,OUT017,3229.703981441822
FDR13,OUT045,1878.2058160142558
FDY26,OUT049,3539.3444409523872
FDW04,OUT017,2173.4759668368724
FDK52,OUT017,3873.359847281957
FDN60,OUT049,2681.3837664069624
FDM09,OUT019,502.2992615327591
FDP46,OUT049,1390.52040079628
FDB50,OUT019,246.27010489527024
NCQ29,OUT049,4033.2089195775498
FDP16,OUT027,6027.267793379744
FDX33,OUT018,2310.758051495917
FDP07,OUT010,444.7831833450448
FDN22,OUT046,3973.2842071847776
FDF39,OUT049,4181.327281636734
FDS21,OUT017,1022.1131918847785
NCM42,OUT013,1657.8357238921517
FDK50,OUT019,416.2915568094351
DRF13,OUT027,3828.7552258762885
FDH35,OUT018,2283.2470097749588
FDP60,OUT018,1372.1046795905297
DRJ49,OUT027,3327.7439066825714
NCT42,OUT019,247.2979117455612
FDE38,OUT049,2730.1748871064997
FDI04,OUT049,3214.0011636732024
NCH54,OUT045,2620.328158898016
FDT56,OUT049,972.4758466593041
DRD15,OUT018,3417.722841754719
FDV58,OUT013,2705.3125908022243
FDP21,OUT049,3192.420590150954
FDH05,OUT013,3969.1415795600383
FDR10,OUT027,4211.475751593124
NCP06,OUT045,2400.422205149325
FDF33,OUT049,1681.1889124391323
DRK37,OUT013,3170.0086722367646
DRH49,OUT045,1324.6937379957142
FDT58,OUT013,2711.044361458842
FDD41,OUT018,1426.024260739766
FDP40,OUT018,1622.9395203720806
FDM51,OUT027,2647.3567290076007
FDO45,OUT010,248.89054134755156
FDW33,OUT010,320.6034318052978
FDY24,OUT045,996.0876441327387
FDB10,OUT010,569.0678640209809
FDM40,OUT035,2217.5343611034286
NCI06,OUT017,3006.6067236317513
FDW12,OUT019,275.5784686088822
FDX48,OUT027,3828.2488674007473
NCW05,OUT027,2684.32364921387
FDX27,OUT017,1568.173341976676
DRM37,OUT045,3148.218538970963
FDA38,OUT045,3622.8048655970233
FDR36,OUT046,678.9781904874966
FDZ45,OUT046,3223.318848757379
FDG05,OUT017,2667.3585318289497
FDK28,OUT013,4243.079818415407
FDV47,OUT045,1329.4647932873331
FDN21,OUT045,2540.6825848346225
FDP20,OUT027,3224.5400553098725
FDI35,OUT045,3205.74028037515
DRY23,OUT013,684.4821798926941
FDA56,OUT017,2093.072812709221
FDB09,OUT013,2058.49528083721
NCO26,OUT027,3015.2031933983544
FDQ49,OUT018,2173.584000391073
FDI52,OUT027,3245.0821869260185
FDZ44,OUT027,3015.2031933983544
FDZ09,OUT018,2341.5931691300016
FDY03,OUT049,1939.2458450473234
NCG42,OUT017,2148.4253126325643
DRI13,OUT027,5431.553058952112
FDQ32,OUT013,2084.9787881928855
FDW16,OUT035,1428.6085403273576
FDU27,OUT046,770.0342802683953
FDR28,OUT010,463.48337001454854
FDQ49,OUT010,378.44404785016553
FDS37,OUT046,1862.867239750214
FDW26,OUT018,3060.5943322878557
FDX12,OUT018,3496.58949132886
NCP06,OUT013,2426.4614717344807
FDW45,OUT010,315.2582597609126
NCN30,OUT049,1564.0994246446055
FDN24,OUT049,896.4921766979052
NCL41,OUT027,1039.3026031273812
FDR02,OUT019,335.1257592871668
FDD09,OUT010,439.4333471292347
FDS33,OUT010,256.09455059224973
FDU22,OUT045,1981.086961310654
FDI53,OUT013,2622.9501036217007
DRH01,OUT049,2931.155825131312
FDX32,OUT013,2187.683846424711
NCP30,OUT018,475.39349765599223
FDB60,OUT045,3126.6379654487146
FDB14,OUT049,1498.8778425813332
NCP02,OUT035,974.5928944139504
FDJ10,OUT017,2257.1831009172793
FDG34,OUT046,1804.8097213224344
NCB18,OUT017,1407.0520295453625
FDM16,OUT049,1173.7297499858903
FDW25,OUT018,1173.8803262003776
FDB35,OUT010,243.787850303611
DRN11,OUT013,2161.215336138936
FDF41,OUT019,557.503823181309
FDH16,OUT045,1327.8750573919635
NCQ50,OUT018,3046.3399225874628
DRH23,OUT018,723.2579448991778
DRJ37,OUT013,2474.253808856803
DRJ24,OUT027,5115.138991786896
FDY16,OUT035,3249.8523480327717
FDQ27,OUT045,1772.997107589068
FDZ33,OUT045,2448.214542271647
FDF29,OUT045,2131.672426321392
FDA08,OUT049,2583.191999444015
FDG31,OUT046,1024.0542002347563
FDE34,OUT019,525.2972533944028
NCR30,OUT027,1983.0982083606254
FDV33,OUT035,4190.530227088942
DRZ24,OUT018,1725.6243614605316
NCL54,OUT035,2921.600663789181
FDR12,OUT049,2905.024996941772
NCC54,OUT046,3816.6265653809915
DRN59,OUT013,767.7580856663891
FDX50,OUT019,334.1059001183161
FDV31,OUT027,4822.520458127487
NCA29,OUT027,4745.949361320202
FDW60,OUT049,2866.6976004196163
FDX08,OUT017,3276.9530594271864
DRD49,OUT013,4008.42850588088
FDD33,OUT046,3841.893686908757
FDW35,OUT013,663.1371954538045
FDJ36,OUT017,1700.6066506975587
FDV51,OUT035,2799.216623364406
FDW36,OUT046,1620.1333049301854
FDH35,OUT046,2546.4238961889096
NCS30,OUT027,3065.5129240114893
FDN49,OUT017,721.5997660512777
FDL08,OUT018,3408.4423545479385
FDI09,OUT013,4044.5138267300745
FDP19,OUT018,1849.7257377096137
FDU21,OUT010,-15.306951161795524
NCP41,OUT045,1621.723040825555
FDY10,OUT013,1826.1063922384183
FDP12,OUT018,452.9557949425107
NCN26,OUT049,1923.9228472591608
FDK44,OUT013,2896.139484207522
FDC28,OUT049,1681.1889124391323
FDJ41,OUT027,6204.936830679594
NCT29,OUT035,2103.6687933040907
NCH42,OUT019,573.1458309994429
FDU60,OUT018,2388.580574476209
FDS02,OUT045,3141.976541712757
FDC51,OUT046,2026.0530974236135
FDU03,OUT013,3108.121649251587
FDX39,OUT045,3617.2853074162026
NCY05,OUT010,10.32131278759563
NCL06,OUT027,6121.372553871285
FDD32,OUT035,1352.6467029229054
NCN41,OUT045,2032.4560142520534
NCX53,OUT049,2148.439339940404
FDU57,OUT019,350.24358565912314
FDQ23,OUT046,1628.9270500702528
FDQ52,OUT045,4144.646726196245
FDC14,OUT045,671.7741812427985
FDY09,OUT035,2932.7461762867933
FDQ28,OUT045,2495.406355476761
FDV25,OUT046,3792.1331110471165
FDJ07,OUT035,1945.2255312998623
DRB25,OUT049,1682.778648334502
FDK52,OUT019,493.4765109861712
FDY52,OUT027,1827.2469139302489
FDB28,OUT046,3045.199601804428
FDT36,OUT035,694.7284084258984
FDV25,OUT017,3912.4333225060936
NCN07,OUT027,3254.0674440241355
FDC57,OUT017,3200.570856579427
FDQ03,OUT018,3525.739573535498
FDU23,OUT017,2788.071110866794
NCX41,OUT035,3505.7947319066407
NCD06,OUT035,836.1686463504768
FDW08,OUT045,1621.723040825555
NCU29,OUT017,2530.5728338212957
NCE06,OUT013,2526.9070908925805
FDV52,OUT010,293.48581653793417
FDB02,OUT017,2897.4182576680782
NCR18,OUT045,656.4356049787568
FDK16,OUT049,1562.509688749236
NCQ29,OUT010,651.2373514122069
FDZ01,OUT019,335.94200806933964
FDW27,OUT035,2595.740264027303
FDD17,OUT018,3389.698062851756
FDW39,OUT013,2833.41511629839
DRH59,OUT045,1069.3471687976808
FDS52,OUT013,1646.1725715153414
FDU40,OUT027,5258.189718352807
NCF54,OUT013,2856.4787662779304
FDH46,OUT045,1635.4718811942273
NCP14,OUT049,1681.1889124391323
FDH50,OUT049,3224.2738270920254
DRF15,OUT010,320.72936726855437
FDV27,OUT027,2433.222863042181
NCJ06,OUT049,1983.7542511024085
FDN02,OUT018,3288.4756168695712
FDQ51,OUT049,825.2493839982112
FDQ07,OUT017,3844.9807758136094
FDS45,OUT049,1823.4411560272658
NCJ06,OUT045,1962.922184037249
FDD36,OUT035,1955.821511894732
FDY25,OUT045,3194.594767877538
FDU52,OUT046,2448.214542271647
DRK47,OUT017,3941.486173924275
NCL30,OUT017,2136.570795964085
FDN22,OUT035,4166.352119921719
NCF30,OUT027,3342.6396516210616
FDK03,OUT035,4200.966461325368
FDT45,OUT017,976.1826303093197
NCC54,OUT027,6087.069801489935
FDP08,OUT018,2836.6444106551025
